Row	Column	Assay	Sample		Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
25	24	AY355	1A-rep1														NoAmplification																	
25	25	AY355	1A-rep2														NoAmplification																	
25	26	AY355	1A-rep3														NoAmplification																	
25	30	AY355	5B-rep1														BadR2. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
25	31	AY355	5B-rep2		-1	34.96805	81.24205		0.9999753	1691.27	0.3698052	1.904289	FALSE	FALSE	FALSE	3.01E-08	CtIsLarge									6	7904.869	1.418284	37.83587	11588.51	-1.403109	2.465997		
25	32	AY355	5B-rep3														CtIsLarge. CurveFitFailed																	
25	33	AY355	8B-rep1														NoAmplification																	
25	34	AY355	8B-rep2														NoAmplification																	
25	35	AY355	8B-rep3														NoAmplification																	
34	24	AY356	1A-rep1														NoAmplification																	
34	25	AY356	1A-rep2														NoAmplification																	
34	26	AY356	1A-rep3														NoAmplification																	
34	30	AY356	5B-rep1														NoAmplification																	
34	31	AY356	5B-rep2														NoAmplification																	
34	32	AY356	5B-rep3														NoAmplification																	
34	33	AY356	8B-rep1														NoAmplification																	
34	34	AY356	8B-rep2														NoAmplification																	
34	35	AY356	8B-rep3														NoAmplification																	
43	24	AY357	1A-rep1														NoAmplification																	
43	25	AY357	1A-rep2														NoAmplification																	
43	26	AY357	1A-rep3														NoAmplification																	
43	30	AY357	5B-rep1														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
43	31	AY357	5B-rep2														NoAmplification																	
43	32	AY357	5B-rep3														NoAmplification																	
43	33	AY357	8B-rep1														NoAmplification																	
43	34	AY357	8B-rep2														NoAmplification																	
43	35	AY357	8B-rep3														NoAmplification																	
52	24	AY358	1A-rep1														NoAmplification																	
52	25	AY358	1A-rep2														NoAmplification																	
52	26	AY358	1A-rep3														NoAmplification																	
52	30	AY358	5B-rep1														NoAmplification																	
52	31	AY358	5B-rep2		-1	29.28908	80.5944		0.9999676	7253.866	0.5994727	1.895674	FALSE	FALSE	FALSE	2.01E-06										15	7658.357	1.427521	32.16906	12294.35	-13.778	2.605351		
52	32	AY358	5B-rep3		-1	29.78337	80.38374		0.9999324	10767.21	0.5754205	1.899809	FALSE	FALSE	FALSE	1.20E-06	CtIsLarge									12	8144.71	1.423066	32.65749	11127.59	-19.47346	2.366235		
52	33	AY358	8B-rep1														NoAmplification																	
52	34	AY358	8B-rep2														NoAmplification																	
52	35	AY358	8B-rep3														NoAmplification																	
61	24	AY359	1A-rep1		-1	31.03064	82.25013		0.9999725	1650.185	0.5284883	1.873135	FALSE	FALSE	FALSE	4.93E-07	CtIsLarge									7	2440.678	1.452502	33.94353	6947.906	3.825508	3.846712		
61	25	AY359	1A-rep2		-1	27.96268	81.0612		0.9999576	4275.517	0.6483411	1.94479	FALSE	FALSE	FALSE	1.71E-06										12	2693.387	1.376995	30.77612	8726.01	0.553834	4.23979		
61	26	AY359	1A-rep3		-1	28.46966	80.66467		0.9999079	9576.303	0.63167	1.889045	FALSE	FALSE	FALSE	2.72E-06										13	2703.934	1.434743	31.35916	8450.919	1.153588	4.125416		
61	30	AY359	5B-rep1		-1	19.68782	90.71352		0.9999589	8475.749	0.8540013	1.886854	FALSE	FALSE	FALSE	0.001819419										10	7090.713	1.437153	22.58049	12121.31	13.34723	2.709463		
61	31	AY359	5B-rep2		-1	19.78176	90.67831		0.9999619	7529.252	0.8551875	1.915149	FALSE	FALSE	FALSE	0.001217809										8	7591.76	1.406874	22.63455	11823.5	17.11609	2.557412		
61	32	AY359	5B-rep3		-1	20.05806	90.62152		0.9996495	51874.77	0.8550231	1.781611	FALSE	FALSE	FALSE	0.003994772	LowEfficiency									20	7513.762	1.567923	23.12295	10144.98	-8.608932	2.350187		
61	33	AY359	8B-rep1														LowEfficiency. MultipleMeltPeaks																	
61	34	AY359	8B-rep2														LowEfficiency. MultipleMeltPeaks																	
61	35	AY359	8B-rep3														LowEfficiency. MultipleMeltPeaks																	
27	48	AY36	1A-rep1														NoAmplification																	
27	49	AY36	1A-rep2														NoAmplification																	
27	50	AY36	1A-rep3														NoAmplification																	
27	54	AY36	5B-rep1														CtIsLarge. CurveFitFailed																	
27	55	AY36	5B-rep2		-1	27.33711	83.286		0.9999586	8604.902	0.6884217	1.885963	FALSE	FALSE	FALSE	8.86E-06										8	7340.477	1.438136	30.23107	11934.78	-11.79589	2.625886		
27	56	AY36	5B-rep3		-1	28.19715	82.76415		0.9999291	15351.08	0.6556063	1.872699	FALSE	FALSE	FALSE	5.99E-06										11	7332.318	1.452998	31.11069	11925.41	-3.117296	2.626418		
27	57	AY36	8B-rep1														NoAmplification																	
27	58	AY36	8B-rep2														NoAmplification																	
27	59	AY36	8B-rep3		-1	27.93093	82.73293		0.9999818	2585.801	0.6469913	1.904751	FALSE	FALSE	FALSE	3.90E-06										13	5593.631	1.417793	30.7981	10592.03	-9.128555	2.893588		
70	24	AY360	1A-rep1														NoAmplification																	
70	25	AY360	1A-rep2														NoAmplification																	
70	26	AY360	1A-rep3														LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline																	
70	30	AY360	5B-rep1														NoAmplification																	
70	31	AY360	5B-rep2		-1	28.67135	80.6209		0.9999676	6648.517	0.6353226	1.989304	FALSE	FALSE	FALSE	7.14E-07										13	7506.969	1.335303	31.42989	11905.53	-9.407742	2.585931		
70	32	AY360	5B-rep3		-1	29.31583	80.77857		0.9997565	36810.36	0.5680056	1.892773	FALSE	FALSE	FALSE	1.75E-06										6	8209.021	1.430669	32.19996	10425.65	-36.20675	2.270024		
70	33	AY360	8B-rep1		-1	29.83333	80.85181		0.9999561	10425.99	0.5719403	1.974656	FALSE	FALSE	FALSE	4.14E-07	CtIsLarge									9	6124.451	1.348627	32.60941	13133.99	-8.598001	3.144517		
70	34	AY360	8B-rep2														NoAmplification																	
70	35	AY360	8B-rep3														NoAmplification																	
7	48	AY361	1A-rep1														NoAmplification																	
7	49	AY361	1A-rep2														NoAmplification																	
7	50	AY361	1A-rep3														NoAmplification																	
7	54	AY361	5B-rep1		-1	25.09029	86.48575		0.9999756	6257.575	0.7588865	1.955532	FALSE	FALSE	FALSE	1.92E-05										14	4752.954	1.366598	27.89004	14003.42	11.23389	3.946255		
7	55	AY361	5B-rep2		-1	24.31568	86.51057		0.9999835	4595.693	0.7793773	1.959653	FALSE	FALSE	FALSE	3.02E-05										11	5303.899	1.362669	27.11025	13169.74	10.77674	3.48303		
7	56	AY361	5B-rep3		-1	24.56754	86.63175		0.9999693	6651.043	0.7730334	1.975466	FALSE	FALSE	FALSE	1.85E-05										8	6240.734	1.347879	27.34265	11975.61	3.453348	2.918943		
7	57	AY361	8B-rep1		-1	25.53393	84.07172		0.9999813	4588.785	0.73824	1.935187	FALSE	FALSE	FALSE	1.69E-05										16	5126.3	1.386478	28.35986	12903.37	-0.8625186	3.517093		
7	58	AY361	8B-rep2		-1	25.2411	84.04275		0.9999776	5220.86	0.7459573	1.93368	FALSE	FALSE	FALSE	2.01E-05										6	4196.434	1.387984	28.06902	12175.94	-2.719431	3.901498		
7	59	AY361	8B-rep3		-1	25.28368	84.02378		0.9999667	7357.767	0.7439178	1.909366	FALSE	FALSE	FALSE	2.70E-05										10	4660.15	1.412918	28.14444	12065.74	-7.825356	3.589131		
16	48	AY362	1A-rep1														NoAmplification																	
16	49	AY362	1A-rep2														NoAmplification																	
16	50	AY362	1A-rep3														NoAmplification																	
16	54	AY362	5B-rep1														NoAmplification																	
16	55	AY362	5B-rep2														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
16	56	AY362	5B-rep3														NoAmplification																	
16	57	AY362	8B-rep1														NoAmplification																	
16	58	AY362	8B-rep2														NoAmplification																	
16	59	AY362	8B-rep3														NoAmplification																	
25	48	AY363	1A-rep1														NoAmplification																	
25	49	AY363	1A-rep2														NoAmplification																	
25	50	AY363	1A-rep3														NoAmplification																	
25	54	AY363	5B-rep1		-1	17.21985	83.40066		0.9999819	5030.919	0.8604867	1.891061	FALSE	FALSE	FALSE	0.01064632										11	5955.935	1.432536	20.10644	13266.8	13.67787	3.227492		
25	55	AY363	5B-rep2		-1	17.42989	83.33783		0.9999772	5388.788	0.8610304	1.902352	FALSE	FALSE	FALSE	0.007675265										12	5521.363	1.420346	20.30042	12367.67	23.11518	3.239967		
25	56	AY363	5B-rep3		-1	17.05819	83.30146		0.9999222	11691.19	0.8679458	1.902553	FALSE	FALSE	FALSE	0.008700576										14	6580.155	1.420131	19.92845	10812.49	13.66476	2.643197		
25	57	AY363	8B-rep1		-1	21.44188	83.22882		0.9999399	11199.37	0.8320735	1.907309	FALSE	FALSE	FALSE	0.000388697										10	5092.743	1.415085	24.30549	11195.68	2.311046	3.198359		
25	58	AY363	8B-rep2		-1	21.55287	83.18939		0.9999674	5580.269	0.8279787	1.917476	FALSE	FALSE	FALSE	0.00030879										10	4183.128	1.404462	24.40249	10852.23	0.8915612	3.594285		
25	59	AY363	8B-rep3		-1	21.7052	83.17494		0.9999629	6141.249	0.8243125	1.916043	FALSE	FALSE	FALSE	0.000283898										13	4665.425	1.405946	24.55677	10932.24	-2.194357	3.343246		
34	48	AY364	1A-rep1														NoAmplification																	
34	49	AY364	1A-rep2														NoAmplification																	
34	50	AY364	1A-rep3														NoAmplification																	
34	54	AY364	5B-rep1		-1	22.60987	90.32916		0.9997792	49397.62	0.8168789	1.97059	FALSE	FALSE	FALSE	8.48E-05										17	4711.173	1.352391	25.39091	12081.24	17.49994	3.56438		
34	55	AY364	5B-rep2		-1	22.06413	90.29574		0.9998299	23533.13	0.8354412	2.048067	FALSE	FALSE	FALSE	4.21E-05										10	6853.902	1.285387	24.75693	9754.028	22.79357	2.423135		
34	56	AY364	5B-rep3		-1	23.37987	90.21329		0.9987469	130414	0.7990901	1.821303	FALSE	FALSE	FALSE	0.000237758										14	7102.929	1.514868	26.37489	8659.574	-4.742212	2.219155		
34	57	AY364	8B-rep1														MultipleMeltPeaks																	
34	58	AY364	8B-rep2														LowEfficiency. CtIsLarge. CurveFitFailed																	
34	59	AY364	8B-rep3		-1	30.55403	89.89322		0.9989633	47535.59	0.5191623	1.612806	FALSE	FALSE	FALSE	7.39E-05	LowEfficiency. CtIsLarge									13	5058.262	1.866211	34.01175	6077.705	-22.38112	2.20154		
43	48	AY365	1A-rep1														NoAmplification																	
43	49	AY365	1A-rep2														NoAmplification																	
43	50	AY365	1A-rep3														NoAmplification																	
43	54	AY365	5B-rep1		-1	31.55906	89.64977		0.999835	28356.84	0.5343902	1.842986	FALSE	FALSE	FALSE	9.28E-07	CtIsLarge									9	5381.978	1.487893	34.51855	11039.35	13.89546	3.051171		
43	55	AY365	5B-rep2														CtIsLarge. MultipleMeltPeaks																	
43	56	AY365	5B-rep3														LowEfficiency. CtIsLarge. MultipleMeltPeaks																	
43	57	AY365	8B-rep1														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
43	58	AY365	8B-rep2														NoAmplification																	
43	59	AY365	8B-rep3														NoAmplification																	
52	48	AY366	1A-rep1														NoAmplification																	
52	49	AY366	1A-rep2														NoAmplification																	
52	50	AY366	1A-rep3														CtIsLarge. CurveFitFailed																	
52	54	AY366	5B-rep1		-1	29.29007	89.44077		0.9999795	4777.638	0.6069568	1.887096	FALSE	FALSE	FALSE	2.33E-06										5	4422.57	1.436887	32.18239	12431.14	-1.259625	3.81084		
52	55	AY366	5B-rep2		-1	28.57861	89.28545		0.9999721	4994.197	0.6338596	1.841614	FALSE	FALSE	FALSE	7.38E-06										12	7164.078	1.489561	31.5403	11591.87	-8.202694	2.618055		
52	56	AY366	5B-rep3		-1	30.16768	89.46655		0.9997848	36252.07	0.5477935	1.812923	FALSE	FALSE	FALSE	3.94E-06	CtIsLarge									9	6710.826	1.525659	33.17691	10956.95	-20.89326	2.632728		
52	57	AY366	8B-rep1														CtIsLarge. MultipleMeltPeaks																	
52	58	AY366	8B-rep2														NoAmplification																	
52	59	AY366	8B-rep3														CtIsLarge. CurveFitFailed																	
61	48	AY367	1A-rep1														NoAmplification																	
61	49	AY367	1A-rep2														NoAmplification																	
61	50	AY367	1A-rep3														NoAmplification																	
61	54	AY367	5B-rep1														NoAmplification																	
61	55	AY367	5B-rep2														CtIsLarge. CurveFitFailed																	
61	56	AY367	5B-rep3														NoAmplification																	
61	57	AY367	8B-rep1														NoAmplification																	
61	58	AY367	8B-rep2														NoAmplification																	
61	59	AY367	8B-rep3														NoAmplification																	
70	48	AY368	1A-rep1														NoAmplification																	
70	49	AY368	1A-rep2														NoAmplification																	
70	50	AY368	1A-rep3														NoAmplification																	
70	54	AY368	5B-rep1														NoAmplification																	
70	55	AY368	5B-rep2														NoAmplification																	
70	56	AY368	5B-rep3														NoAmplification																	
70	57	AY368	8B-rep1														NoAmplification																	
70	58	AY368	8B-rep2														NoAmplification																	
70	59	AY368	8B-rep3														NoAmplification																	
7	36	AY369	1A-rep1														NoAmplification																	
7	37	AY369	1A-rep2														NoAmplification																	
7	38	AY369	1A-rep3														NoAmplification																	
7	42	AY369	5B-rep1		-1	17.60842	84.27168		0.9999501	16050.5	0.8440298	2.016891	FALSE	FALSE	FALSE	0.002567791										12	8851.311	1.311194	20.33521	13963.66	48.00748	2.577581		
7	43	AY369	5B-rep2		-1	17.12738	84.23673		0.9997892	35949.61	0.8581078	1.981988	FALSE	FALSE	FALSE	0.004022735										14	9326.155	1.341911	19.89462	11045.68	34.33908	2.184377		
7	44	AY369	5B-rep3		-1	17.44884	84.27492		0.9999365	16104.19	0.8555379	1.955648	FALSE	FALSE	FALSE	0.004482727										8	9315.316	1.366488	20.24845	12214.17	56.17753	2.311193		
7	45	AY369	8B-rep1		-1	21.9341	84.37856		0.9999558	15131.5	0.8224438	1.966358	FALSE	FALSE	FALSE	0.000191653										15	8003.776	1.356342	24.72034	15770.9	11.10755	2.970433		
7	46	AY369	8B-rep2		-1	22.34905	84.32145		0.9999688	11112.53	0.8162434	1.968759	FALSE	FALSE	FALSE	0.000129507										11	6190.719	1.354097	25.13234	14889.99	13.15929	3.405212		
7	47	AY369	8B-rep3		-1	22.08769	84.29363		0.9999572	10735.58	0.8203667	2.000145	FALSE	FALSE	FALSE	0.000100298										9	6660.592	1.32568	24.83355	13702.51	5.446789	3.057251		
36	48	AY37	1A-rep1														NoAmplification																	
36	49	AY37	1A-rep2														NoAmplification																	
36	50	AY37	1A-rep3														NoAmplification																	
36	54	AY37	5B-rep1		-1	26.36882	84.35522		0.9997549	39615.88	0.7305888	1.993736	FALSE	FALSE	FALSE	3.17E-06										15	5616.23	1.331345	29.12214	10016.18	4.833749	2.783435		
36	55	AY37	5B-rep2		-1	26.2645	84.46579		0.9999542	7797.435	0.7324253	2.08609	FALSE	FALSE	FALSE	1.12E-06										9	5900.058	1.255798	28.91834	11191.04	11.98836	2.896769		
36	56	AY37	5B-rep3		-1	27.03327	84.28369		0.9996226	37128.94	0.7036858	1.972401	FALSE	FALSE	FALSE	2.26E-06										14	6743.853	1.35071	29.8121	8702.004	-5.494061	2.290361		
36	57	AY37	8B-rep1														NoAmplification																	
36	58	AY37	8B-rep2														NoAmplification																	
36	59	AY37	8B-rep3														NoAmplification																	
16	36	AY370	1A-rep1														NoAmplification																	
16	37	AY370	1A-rep2														NoAmplification																	
16	38	AY370	1A-rep3														NoAmplification																	
16	42	AY370	5B-rep1		-1	20.20767	81.46018		0.9999424	16676.34	0.8481555	1.947885	FALSE	FALSE	FALSE	0.000704078										6	8433.915	1.373977	23.01714	13274.31	12.72234	2.57392		
16	43	AY370	5B-rep2		-1	19.9492	81.41676		0.9998856	20967.77	0.8512081	1.984685	FALSE	FALSE	FALSE	0.000494046										8	8581.361	1.339464	22.71322	11430.72	12.99815	2.33204		
16	44	AY370	5B-rep3		-1	19.41043	81.43627		0.9998694	23535.39	0.8574113	1.923193	FALSE	FALSE	FALSE	0.001344292										8	10327.24	1.398585	22.25231	10923.75	0.6878607	2.05776		
16	45	AY370	8B-rep1		-1	20.72917	81.54069		0.9999738	10553.55	0.8345736	1.993149	FALSE	FALSE	FALSE	0.000361766										10	7801.847	1.331867	23.48318	16436.62	15.54511	3.106761		
16	46	AY370	8B-rep2		-1	21.30026	81.32681		0.9999395	18153.62	0.8279518	1.94214	FALSE	FALSE	FALSE	0.000355786										10	5780.002	1.379593	24.11713	13907.04	-6.620089	3.406061		
16	47	AY370	8B-rep3		-1	20.86562	81.26926		0.999971	5304.919	0.8379136	1.927111	FALSE	FALSE	FALSE	0.000488696										8	6127.913	1.394598	23.70224	11754.33	-5.497844	2.918162		
25	36	AY371	1A-rep1														LowEfficiency. CurveFitFailed																	
25	37	AY371	1A-rep2														CurveFitFailed																	
25	38	AY371	1A-rep3														LowEfficiency. CurveFitFailed																	
25	42	AY371	5B-rep1		-1	23.39083	76.55901		0.9999596	9330.444	0.8539145	1.978121	FALSE	FALSE	FALSE	3.86E-05										5	10191.54	1.345441	26.16272	10743.29	116.2768	2.054138		
25	43	AY371	5B-rep2		-1	23.27021	76.53829		0.9998397	30350.31	0.8368901	1.978994	FALSE	FALSE	FALSE	3.94E-05										12	10558.41	1.344641	26.04105	10156.81	57.80722	1.961964		
25	44	AY371	5B-rep3		-1	22.83288	76.61124		0.9998879	20538.65	0.8673691	1.989752	FALSE	FALSE	FALSE	4.63E-05										8	10368.38	1.334901	25.59089	9808.074	122.9267	1.94596		
25	45	AY371	8B-rep1		-1	30.23284	76.3202		0.9996114	75650	0.5925545	1.672577	FALSE	FALSE	FALSE	5.59E-05	LowEfficiency. CtIsLarge									4	8450.225	1.744212	33.5299	12468.37	-0.002848699	2.475507		
25	46	AY371	8B-rep2														NoAmplification																	
25	47	AY371	8B-rep3		-1	34.15677	76.20859		0.9999617	4185.22	0.6226164	1.992392	FALSE	FALSE	FALSE	9.05E-09	CtIsLarge									11	9833.482	1.332542	36.91167	9694.901	102.0387	1.985907		
34	36	AY372	1A-rep1														NoAmplification																	
34	37	AY372	1A-rep2														CtIsLarge. CurveFitFailed																	
34	38	AY372	1A-rep3														NoAmplification																	
34	42	AY372	5B-rep1		-1	27.47934	76.06894		0.9998051	38872.98	0.6836022	1.979734	FALSE	FALSE	FALSE	1.92E-06										12	7925.103	1.343965	30.24929	11424.58	-3.481197	2.441569		
34	43	AY372	5B-rep2		-1	26.62652	76.02186		0.9998029	29513.25	0.7066488	1.983184	FALSE	FALSE	FALSE	3.07E-06										7	8042.391	1.340824	29.39233	10175.69	-11.74694	2.265257		
34	44	AY372	5B-rep3		-1	27.25294	75.97946		0.9996015	46917.18	0.6868317	1.946003	FALSE	FALSE	FALSE	2.82E-06										12	9194.724	1.375809	30.06482	8720.648	-10.08566	1.948441		
34	45	AY372	8B-rep1														NoAmplification																	
34	46	AY372	8B-rep2														NoAmplification																	
34	47	AY372	8B-rep3														NoAmplification																	
43	36	AY373	1A-rep1														NoAmplification																	
43	37	AY373	1A-rep2														NoAmplification																	
43	38	AY373	1A-rep3														NoAmplification																	
43	42	AY373	5B-rep1		-1	23.47599	79.83941		0.9999855	4614.256	0.8004607	1.965543	FALSE	FALSE	FALSE	5.61E-05										16	6325.721	1.357106	26.26324	14236	14.57067	3.250495		
43	43	AY373	5B-rep2		-1	22.91446	79.72752		0.9999442	9679.667	0.8158092	1.988471	FALSE	FALSE	FALSE	4.96E-05										12	8221.431	1.336051	25.67398	10988.61	18.092	2.336582		
43	44	AY373	5B-rep3		-1	23.04163	79.83201		0.999929	14069.31	0.8178107	1.982579	FALSE	FALSE	FALSE	5.23E-05										11	8935.771	1.341373	25.80817	11874.11	27.30919	2.328829		
43	45	AY373	8B-rep1														CtIsLarge. CurveFitFailed																	
43	46	AY373	8B-rep2		-1	29.35995	79.58262		0.9999912	2784.277	0.614418	1.931169	FALSE	FALSE	FALSE	1.27E-06										10	5763.881	1.390502	32.19118	14346.74	5.109498	3.489077		
43	47	AY373	8B-rep3		-1	26.61098	79.67014		0.999984	4450.671	0.7096044	1.952579	FALSE	FALSE	FALSE	6.48E-06										7	6610.412	1.369434	29.41447	13806.6	-0.5245448	3.088614		
52	36	AY374	1A-rep1														NoAmplification																	
52	37	AY374	1A-rep2														NoAmplification																	
52	38	AY374	1A-rep3														NoAmplification																	
52	42	AY374	5B-rep1		-1	28.70632	86.69026		0.99999	2568.443	0.6387914	1.896706	FALSE	FALSE	FALSE	3.33E-06										6	6532.736	1.426405	31.58484	13783.47	-3.276529	3.109908		
52	43	AY374	5B-rep2		-1	28.55417	86.48157		0.9999635	4869.133	0.6376221	1.937454	FALSE	FALSE	FALSE	1.37E-06										11	7219.517	1.384224	31.37713	9557.006	-2.502608	2.323774		
52	44	AY374	5B-rep3		-1	27.224	86.44598		0.9998736	16876.38	0.6830337	1.951415	FALSE	FALSE	FALSE	2.81E-06										11	9088.402	1.370557	30.02896	9211.735	-7.912879	2.01357		
52	45	AY374	8B-rep1														CtIsLarge. CurveFitFailed																	
52	46	AY374	8B-rep2														CtIsLarge. CurveFitFailed																	
52	47	AY374	8B-rep3														NoAmplification																	
61	36	AY375	1A-rep1														NoAmplification																	
61	37	AY375	1A-rep2														NoAmplification																	
61	38	AY375	1A-rep3														NoAmplification																	
61	42	AY375	5B-rep1		-1	19.2931	82.06632		0.9999357	14772.64	0.861123	1.862964	FALSE	FALSE	FALSE	0.003114277										9	6564.563	1.46418	22.22136	12147.79	23.85065	2.850511		
61	43	AY375	5B-rep2		-1	18.98513	82.06972		0.9997346	42589.63	0.8622426	1.882055	FALSE	FALSE	FALSE	0.002835007										10	8060.344	1.442471	21.88481	11004.23	24.32529	2.365231		
61	44	AY375	5B-rep3		-1	18.68098	81.99767		0.999695	42615.4	0.8606064	1.904026	FALSE	FALSE	FALSE	0.0024259										7	9153.675	1.418563	21.54917	9597.786	34.48231	2.048517		
61	45	AY375	8B-rep1		-1	27.28665	82.17229		0.999927	17896.88	0.6874244	1.869242	FALSE	FALSE	FALSE	1.28E-05										7	6787.319	1.456942	30.20538	12876.77	-5.89135	2.897181		
61	46	AY375	8B-rep2		-1	26.55903	81.89905		0.9999789	4602.801	0.7092128	1.844358	FALSE	FALSE	FALSE	3.03E-05										7	6058.368	1.486231	29.51634	12773.13	-11.73767	3.108345		
61	47	AY375	8B-rep3		-1	26.9937	81.88358		0.9999582	8138.353	0.6950224	1.858351	FALSE	FALSE	FALSE	1.81E-05										9	7672.058	1.469562	29.92905	12695.81	-6.257725	2.654812		
70	36	AY376	1A-rep1		-1	31.83814	77.15308		0.9999888	1059.382	0.4851771	1.91336	FALSE	FALSE	FALSE	1.69E-07	CtIsLarge									11	1369.764	1.408736	34.69339	8398.726	0.4223967	7.131513		
70	37	AY376	1A-rep2		-1	32.87337	76.87043		0.9999844	1407.411	0.4391089	1.928885	FALSE	FALSE	FALSE	6.01E-08	CtIsLarge									10	1386.613	1.392804	35.70764	8178.128	2.116719	6.897916		
70	38	AY376	1A-rep3		-1	32.77293	81.62602		0.9999863	1591.591	0.4410169	1.896657	FALSE	FALSE	FALSE	1.30E-07	CtIsLarge									10	1406.548	1.426458	35.65152	9296.822	0.1666157	7.609672		
70	42	AY376	5B-rep1														CtIsLarge. MultipleMeltPeaks																	
70	43	AY376	5B-rep2														CtIsLarge. MultipleMeltPeaks																	
70	44	AY376	5B-rep3														CtIsLarge. MultipleMeltPeaks																	
70	45	AY376	8B-rep1		-1	31.54223	85.89235		0.9999689	9504.473	0.5121675	1.938296	FALSE	FALSE	FALSE	2.36E-07	CtIsLarge									14	5644.452	1.383388	34.3641	14469.28	-6.14129	3.563452		
70	46	AY376	8B-rep2		-1	32.4626	84.20481		0.9999848	4080.609	0.4462926	1.976513	FALSE	FALSE	FALSE	5.82E-08	CtIsLarge									12	5456.155	1.346916	35.23643	13377.2	-15.69273	3.451763		
70	47	AY376	8B-rep3		-1	31.23372	84.29565		0.9999774	4752.116	0.5149516	1.900143	FALSE	FALSE	FALSE	4.56E-07	CtIsLarge									12	5420.983	1.422708	34.10737	11775.42	-10.90345	3.172192		
7	60	AY377	1A-rep1														NoAmplification																	
7	61	AY377	1A-rep2														NoAmplification																	
7	62	AY377	1A-rep3														NoAmplification																	
7	66	AY377	5B-rep1														NoAmplification																	
7	67	AY377	5B-rep2														CurveFitFailed																	
7	68	AY377	5B-rep3														NoAmplification																	
7	69	AY377	8B-rep1														NoAmplification																	
7	70	AY377	8B-rep2														NoAmplification																	
7	71	AY377	8B-rep3														NoAmplification																	
16	60	AY378	1A-rep1														NoAmplification																	
16	61	AY378	1A-rep2														NoAmplification																	
16	62	AY378	1A-rep3														NoAmplification																	
16	66	AY378	5B-rep1		-1	29.84656	86.11781		0.9999726	3175.667	0.5681535	1.868203	FALSE	FALSE	FALSE	1.67E-06	CtIsLarge									17	5294.956	1.458133	32.76686	9594.657	-8.533375	2.812037		
16	67	AY378	5B-rep2		-1	30.13212	85.87452		0.99998	2055.635	0.5333834	1.877183	FALSE	FALSE	FALSE	1.03E-06	CtIsLarge									19	6243.776	1.447926	33.03898	8359.094	-19.70511	2.338788		
16	68	AY378	5B-rep3		-1	29.93237	87.73615		0.9999014	7230.327	0.5292468	1.807492	FALSE	FALSE	FALSE	3.83E-06	CtIsLarge									13	7551.83	1.532766	32.95095	8314.064	-34.41975	2.100934		
16	69	AY378	8B-rep1														CtIsLarge. MultipleMeltPeaks																	
16	70	AY378	8B-rep2		-1	31.44697	86.779		0.9999722	3084.46	0.4631256	1.888642	FALSE	FALSE	FALSE	3.65E-07	CtIsLarge									14	5353.392	1.435186	34.33705	8962.752	-20.14537	2.674219		
16	71	AY378	8B-rep3		-1	31.58548	87.27113		0.999652	27229.57	0.387545	1.61853	FALSE	FALSE	FALSE	5.05E-05	LowEfficiency. CtIsLarge									12	5480.387	1.853547	35.02652	8129.152	-44.32134	2.483317		
25	60	AY379	1A-rep1														NoAmplification																	
25	61	AY379	1A-rep2														NoAmplification																	
25	62	AY379	1A-rep3														NoAmplification																	
25	66	AY379	5B-rep1														NoAmplification																	
25	67	AY379	5B-rep2														NoAmplification																	
25	68	AY379	5B-rep3														NoAmplification																	
25	69	AY379	8B-rep1														NoAmplification																	
25	70	AY379	8B-rep2														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
25	71	AY379	8B-rep3														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
45	48	AY38	1A-rep1														NoAmplification																	
45	49	AY38	1A-rep2														NoAmplification																	
45	50	AY38	1A-rep3														NoAmplification																	
45	54	AY38	5B-rep1		-1	20.11197	74.77499		0.999988	3219.825	0.8421907	1.998856	FALSE	FALSE	FALSE	0.000461273										10	4605.273	1.326813	22.85932	14005.68	22.0899	4.041227		
45	55	AY38	5B-rep2		-1	19.25559	74.81213		0.9999593	11923.07	0.8484045	1.990269	FALSE	FALSE	FALSE	0.000895531										12	7333.03	1.334439	22.01299	13068.72	30.05569	2.782172		
45	56	AY38	5B-rep3		-1	19.04508	74.7685		0.9999331	13630.13	0.8576891	1.964489	FALSE	FALSE	FALSE	0.001278274										5	7732.432	1.358098	21.83364	12263.62	16.85371	2.585998		
45	57	AY38	8B-rep1		-1	27.10278	74.69825		0.9999357	14663.58	0.6925111	1.970432	FALSE	FALSE	FALSE	3.37E-06										9	5851.883	1.352538	29.88401	13279.71	0.6801944	3.269305		
