Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
32	52	AY268	4C-rep2	-1				NoAmplification
32	53	AY268	4C-rep3	-1				NoAmplification
32	57	AY268	5A-rep1	-1				NoAmplification
32	58	AY268	5A-rep2	-1				NoAmplification
32	59	AY268	5A-rep3	-1				NoAmplification
32	48	AY268	5C-rep1	-1				CurveFitFailed
32	49	AY268	5C-rep2	-1				CurveFitFailed
32	50	AY268	5C-rep3	-1				CurveFitFailed
41	48	AY269	4B-rep1	-1				NoAmplification
41	49	AY269	4B-rep2	-1				NoAmplification
41	50	AY269	4B-rep3	-1				NoAmplification
41	51	AY269	4C-rep1	-1				NoAmplification
41	52	AY269	4C-rep2	-1				NoAmplification
41	53	AY269	4C-rep3	-1				NoAmplification
41	57	AY269	5A-rep1	-1				NoAmplification
41	58	AY269	5A-rep2	-1				NoAmplification
41	59	AY269	5A-rep3	-1				NoAmplification
41	48	AY269	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
41	49	AY269	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
41	50	AY269	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
18	36	AY27	4B-rep1	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
18	37	AY27	4B-rep2	-1	34.65	79.63	1.98	CtIsLarge
18	38	AY27	4B-rep3	-1	34.54	81.6	1.88	CtIsLarge
18	39	AY27	4C-rep1	-1	28.89	79.26	1.93	
18	40	AY27	4C-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
18	41	AY27	4C-rep3	-1				NoAmplification
18	45	AY27	5A-rep1	-1				CtIsLarge. CurveFitFailed
18	46	AY27	5A-rep2	-1	28.64	79.39	1.96	
18	47	AY27	5A-rep3	-1				CtIsLarge. CurveFitFailed
18	36	AY27	5C-rep1	-1				CtIsLarge. CurveFitFailed
18	37	AY27	5C-rep2	-1	29.07	79.25	1.93	
18	38	AY27	5C-rep3	-1				CtIsLarge. CurveFitFailed
50	48	AY270	4B-rep1	-1				NoAmplification
50	49	AY270	4B-rep2	-1				NoAmplification
50	50	AY270	4B-rep3	-1				NoAmplification
50	51	AY270	4C-rep1	-1				NoAmplification
50	52	AY270	4C-rep2	-1				NoAmplification
50	53	AY270	4C-rep3	-1				NoAmplification
50	57	AY270	5A-rep1	-1				NoAmplification
50	58	AY270	5A-rep2	-1	30.88	74.76	2.11	CtIsLarge
50	59	AY270	5A-rep3	-1				NoAmplification
50	48	AY270	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
50	49	AY270	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
50	50	AY270	5C-rep3	-1				NoAmplification
59	48	AY271	4B-rep1	-1				NoAmplification
59	49	AY271	4B-rep2	-1				NoAmplification
59	50	AY271	4B-rep3	-1				NoAmplification
59	51	AY271	4C-rep1	-1				NoAmplification
59	52	AY271	4C-rep2	-1				NoAmplification
59	53	AY271	4C-rep3	-1				NoAmplification
59	57	AY271	5A-rep1	-1				NoAmplification
59	58	AY271	5A-rep2	-1				NoAmplification
59	59	AY271	5A-rep3	-1				NoAmplification
59	48	AY271	5C-rep1	-1				NoAmplification
59	49	AY271	5C-rep2	-1				NoAmplification
59	50	AY271	5C-rep3	-1				NoAmplification
68	48	AY272	4B-rep1	-1				NoAmplification
68	49	AY272	4B-rep2	-1				NoAmplification
68	50	AY272	4B-rep3	-1				NoAmplification
68	51	AY272	4C-rep1	-1				NoAmplification
68	52	AY272	4C-rep2	-1				NoAmplification
68	53	AY272	4C-rep3	-1				NoAmplification
68	57	AY272	5A-rep1	-1				NoAmplification
68	58	AY272	5A-rep2	-1				NoAmplification
68	59	AY272	5A-rep3	-1				NoAmplification
68	48	AY272	5C-rep1	-1				NoAmplification
68	49	AY272	5C-rep2	-1				NoAmplification
68	50	AY272	5C-rep3	-1				NoAmplification
5	36	AY273	4B-rep1	-1				NoAmplification
5	37	AY273	4B-rep2	-1				NoAmplification
5	38	AY273	4B-rep3	-1				NoAmplification
5	39	AY273	4C-rep1	-1				NoAmplification
5	40	AY273	4C-rep2	-1				NoAmplification
5	41	AY273	4C-rep3	-1				NoAmplification
5	45	AY273	5A-rep1	-1				NoAmplification
5	46	AY273	5A-rep2	-1				NoAmplification
5	47	AY273	5A-rep3	-1				NoAmplification
5	36	AY273	5C-rep1	-1				NoAmplification
5	37	AY273	5C-rep2	-1				NoAmplification
5	38	AY273	5C-rep3	-1				NoAmplification
14	36	AY274	4B-rep1	-1				NoAmplification
14	37	AY274	4B-rep2	-1				NoAmplification
14	38	AY274	4B-rep3	-1				NoAmplification
14	39	AY274	4C-rep1	-1				NoAmplification
14	40	AY274	4C-rep2	-1				CtIsLarge. CurveFitFailed
14	41	AY274	4C-rep3	-1				NoAmplification
14	45	AY274	5A-rep1	-1				NoAmplification
14	46	AY274	5A-rep2	-1				NoAmplification
14	47	AY274	5A-rep3	-1				NoAmplification
14	36	AY274	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
14	37	AY274	5C-rep2	-1				NoAmplification
14	38	AY274	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
23	36	AY275	4B-rep1	-1				CurveFitFailed
23	37	AY275	4B-rep2	-1	23.03	78.45	2.64	MultipleMeltPeaks
23	38	AY275	4B-rep3	-1				CurveFitFailed
23	39	AY275	4C-rep1	-1				NoAmplification
23	40	AY275	4C-rep2	-1				CtIsLarge. CurveFitFailed
23	41	AY275	4C-rep3	-1				CtIsLarge. CurveFitFailed
23	45	AY275	5A-rep1	-1				NoAmplification
23	46	AY275	5A-rep2	-1				CtIsLarge. CurveFitFailed
23	47	AY275	5A-rep3	-1				CtIsLarge. CurveFitFailed
23	36	AY275	5C-rep1	-1				CtIsLarge. CurveFitFailed
23	37	AY275	5C-rep2	-1	34.45	74.41	1.96	CtIsLarge
23	38	AY275	5C-rep3	-1	32.66	75.13	2.07	CtIsLarge
32	36	AY276	4B-rep1	-1				CtIsLarge. CurveFitFailed
32	37	AY276	4B-rep2	-1				CtIsLarge. CurveFitFailed
32	38	AY276	4B-rep3	-1				CtIsLarge. CurveFitFailed
32	39	AY276	4C-rep1	-1	30.15	73.03	1.98	CtIsLarge
32	40	AY276	4C-rep2	-1				CtIsLarge. CurveFitFailed
32	41	AY276	4C-rep3	-1	33.29	81.82	1.95	CtIsLarge. MultipleMeltPeaks
32	45	AY276	5A-rep1	-1	30.37	77.24	1.97	CtIsLarge. MultipleMeltPeaks
32	46	AY276	5A-rep2	-1				CtIsLarge. CurveFitFailed
32	47	AY276	5A-rep3	-1				CurveFitFailed
32	36	AY276	5C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
32	37	AY276	5C-rep2	-1	34.93	71.68	1.91	CtIsLarge. MultipleMeltPeaks
32	38	AY276	5C-rep3	-1	33.5	75.44	1.92	CtIsLarge
41	36	AY277	4B-rep1	-1				CurveFitFailed
41	37	AY277	4B-rep2	-1				NoAmplification
41	38	AY277	4B-rep3	-1				NoAmplification
41	39	AY277	4C-rep1	-1				NoAmplification
41	40	AY277	4C-rep2	-1				NoAmplification
41	41	AY277	4C-rep3	-1				NoAmplification
41	45	AY277	5A-rep1	-1				NoAmplification
41	46	AY277	5A-rep2	-1				NoAmplification
41	47	AY277	5A-rep3	-1				NoAmplification
41	36	AY277	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
41	37	AY277	5C-rep2	-1				NoAmplification
41	38	AY277	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
50	36	AY278	4B-rep1	-1				CtIsLarge. CurveFitFailed
50	37	AY278	4B-rep2	-1				CtIsLarge. CurveFitFailed
50	38	AY278	4B-rep3	-1				CtIsLarge. CurveFitFailed
50	39	AY278	4C-rep1	-1	33.31	73.71	1.91	CtIsLarge. MultipleMeltPeaks
50	40	AY278	4C-rep2	-1	34.6	73.62	1.89	CtIsLarge. MultipleMeltPeaks
50	41	AY278	4C-rep3	-1				CtIsLarge. CurveFitFailed
50	45	AY278	5A-rep1	-1	33.19	73.59	1.96	CtIsLarge. MultipleMeltPeaks
50	46	AY278	5A-rep2	-1	32.62	73.87	1.94	CtIsLarge. MultipleMeltPeaks
50	47	AY278	5A-rep3	-1	32.84	73.64	1.97	CtIsLarge. MultipleMeltPeaks
50	36	AY278	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
50	37	AY278	5C-rep2	-1				NoAmplification
50	38	AY278	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
59	36	AY279	4B-rep1	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
59	37	AY279	4B-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	38	AY279	4B-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	39	AY279	4C-rep1	-1				CtIsLarge. CurveFitFailed
59	40	AY279	4C-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	41	AY279	4C-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	45	AY279	5A-rep1	-1				CtIsLarge. CurveFitFailed
59	46	AY279	5A-rep2	-1				CtIsLarge. CurveFitFailed
59	47	AY279	5A-rep3	-1				CtIsLarge. CurveFitFailed
59	36	AY279	5C-rep1	-1				CtIsLarge. CurveFitFailed
59	37	AY279	5C-rep2	-1				CurveFitFailed
59	38	AY279	5C-rep3	-1				CtIsLarge. CurveFitFailed
27	36	AY28	4B-rep1	-1				CtIsLarge. CurveFitFailed
27	37	AY28	4B-rep2	-1				CtIsLarge. CurveFitFailed
27	38	AY28	4B-rep3	-1				CtIsLarge. CurveFitFailed
27	39	AY28	4C-rep1	-1				CtIsLarge. CurveFitFailed
27	40	AY28	4C-rep2	-1				CtIsLarge. CurveFitFailed
27	41	AY28	4C-rep3	-1				CtIsLarge. CurveFitFailed
27	45	AY28	5A-rep1	-1				CtIsLarge. CurveFitFailed
27	46	AY28	5A-rep2	-1				CtIsLarge. CurveFitFailed
27	47	AY28	5A-rep3	-1				CtIsLarge. CurveFitFailed
27	36	AY28	5C-rep1	-1				CurveFitFailed
27	37	AY28	5C-rep2	-1				CurveFitFailed
27	38	AY28	5C-rep3	-1				CurveFitFailed
68	36	AY280	4B-rep1	-1				NoAmplification
68	37	AY280	4B-rep2	-1	31.63	76.83	1.94	CtIsLarge
68	38	AY280	4B-rep3	-1				NoAmplification
68	39	AY280	4C-rep1	-1				NoAmplification
68	40	AY280	4C-rep2	-1				NoAmplification
68	41	AY280	4C-rep3	-1				NoAmplification
68	45	AY280	5A-rep1	-1	28.24	80.78	1.91	
68	46	AY280	5A-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
68	47	AY280	5A-rep3	-1				NoAmplification
68	36	AY280	5C-rep1	-1				NoAmplification
68	37	AY280	5C-rep2	-1				NoAmplification
68	38	AY280	5C-rep3	-1				NoAmplification
5	60	AY281	4B-rep1	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
5	61	AY281	4B-rep2	-1				NoAmplification
5	62	AY281	4B-rep3	-1				NoAmplification
5	63	AY281	4C-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
5	64	AY281	4C-rep2	-1				NoAmplification
5	65	AY281	4C-rep3	-1				NoAmplification
5	69	AY281	5A-rep1	-1	31.77	80.71	1.9	CtIsLarge
5	70	AY281	5A-rep2	-1				NoAmplification
5	71	AY281	5A-rep3	-1	29.62	80.72	1.92	CtIsLarge
5	60	AY281	5C-rep1	-1				CurveFitFailed
5	61	AY281	5C-rep2	-1				CurveFitFailed
5	62	AY281	5C-rep3	-1				CtIsLarge. CurveFitFailed
14	60	AY282	4B-rep1	-1	30.17	82.36	1.9	CtIsLarge
14	61	AY282	4B-rep2	-1				NoAmplification
14	62	AY282	4B-rep3	-1				NoAmplification
14	63	AY282	4C-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
14	64	AY282	4C-rep2	-1				CtIsLarge. CurveFitFailed
14	65	AY282	4C-rep3	-1				NoAmplification
14	69	AY282	5A-rep1	-1				NoAmplification
14	70	AY282	5A-rep2	-1	33.95	73.99	1.9	CtIsLarge. MultipleMeltPeaks
14	71	AY282	5A-rep3	-1	31.58	74.67	1.82	CtIsLarge. SaturationBaselineRatioIsLow. MultipleMeltPeaks
14	60	AY282	5C-rep1	-1	32.09	74.69	1.92	CtIsLarge
14	61	AY282	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
14	62	AY282	5C-rep3	-1	31.34	74.76	1.91	CtIsLarge
23	60	AY283	4B-rep1	-1				NoAmplification
23	61	AY283	4B-rep2	-1				NoAmplification
23	62	AY283	4B-rep3	-1				NoAmplification
23	63	AY283	4C-rep1	-1				NoAmplification
23	64	AY283	4C-rep2	-1				NoAmplification
23	65	AY283	4C-rep3	-1				NoAmplification
23	69	AY283	5A-rep1	-1				CtIsLarge. CurveFitFailed
23	70	AY283	5A-rep2	-1				CtIsLarge. CurveFitFailed
23	71	AY283	5A-rep3	-1				CtIsLarge. CurveFitFailed
23	60	AY283	5C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
23	61	AY283	5C-rep2	-1				CtIsLarge. CurveFitFailed
23	62	AY283	5C-rep3	-1				CtIsLarge. CurveFitFailed
32	60	AY284	4B-rep1	-1				NoAmplification
32	61	AY284	4B-rep2	-1				NoAmplification
32	62	AY284	4B-rep3	-1				NoAmplification
32	63	AY284	4C-rep1	-1				NoAmplification
32	64	AY284	4C-rep2	-1				NoAmplification
32	65	AY284	4C-rep3	-1				NoAmplification
32	69	AY284	5A-rep1	-1				NoAmplification
32	70	AY284	5A-rep2	-1				NoAmplification
32	71	AY284	5A-rep3	-1				NoAmplification
32	60	AY284	5C-rep1	-1				NoAmplification
32	61	AY284	5C-rep2	-1				NoAmplification
32	62	AY284	5C-rep3	-1				NoAmplification
41	60	AY285	4B-rep1	-1	31.89	89	1.83	CtIsLarge. MultipleMeltPeaks
41	61	AY285	4B-rep2	-1	33.69	84.89	1.85	CtIsLarge. MultipleMeltPeaks
41	62	AY285	4B-rep3	-1	32.3	80.2	1.83	CtIsLarge. MultipleMeltPeaks
41	63	AY285	4C-rep1	-1	31.22	88.2	1.84	CtIsLarge. MultipleMeltPeaks
41	64	AY285	4C-rep2	-1	32.61	89.02	1.84	CtIsLarge
41	65	AY285	4C-rep3	-1	29.09	82.02	1.87	
41	69	AY285	5A-rep1	-1	29.09	90.23	1.91	
41	70	AY285	5A-rep2	-1	28.32	80.8	1.92	MultipleMeltPeaks
41	71	AY285	5A-rep3	-1	30.38	80	1.86	CtIsLarge. MultipleMeltPeaks
41	60	AY285	5C-rep1	-1	29.68	88.44	1.88	CtIsLarge. MultipleMeltPeaks
41	61	AY285	5C-rep2	-1	28.9	90.8	1.91	MultipleMeltPeaks
41	62	AY285	5C-rep3	-1	28.49	83.35	1.86	MultipleMeltPeaks
50	60	AY286	4B-rep1	-1				CtIsLarge. CurveFitFailed
50	61	AY286	4B-rep2	-1				CtIsLarge. CurveFitFailed
50	62	AY286	4B-rep3	-1				CtIsLarge. CurveFitFailed
50	63	AY286	4C-rep1	-1	34.73	76.75	2	CtIsLarge
50	64	AY286	4C-rep2	-1				CtIsLarge. CurveFitFailed
50	65	AY286	4C-rep3	-1				CtIsLarge. CurveFitFailed
50	69	AY286	5A-rep1	-1	34.55	76.92	2.08	CtIsLarge
50	70	AY286	5A-rep2	-1	34.18	76.88	2.04	CtIsLarge
50	71	AY286	5A-rep3	-1				CtIsLarge. CurveFitFailed
50	60	AY286	5C-rep1	-1	33.46	77.17	2.05	CtIsLarge
50	61	AY286	5C-rep2	-1	33.77	76.99	2.06	CtIsLarge
50	62	AY286	5C-rep3	-1	34.82	76.68	2	CtIsLarge
59	60	AY287	4B-rep1	-1				NoAmplification
59	61	AY287	4B-rep2	-1				NoAmplification
59	62	AY287	4B-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	63	AY287	4C-rep1	-1				NoAmplification
59	64	AY287	4C-rep2	-1				NoAmplification
59	65	AY287	4C-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
59	69	AY287	5A-rep1	-1				NoAmplification
59	70	AY287	5A-rep2	-1				NoAmplification
59	71	AY287	5A-rep3	-1				NoAmplification
59	60	AY287	5C-rep1	-1				NoAmplification
59	61	AY287	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
59	62	AY287	5C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
68	60	AY288	4B-rep1	-1				CtIsLarge. CurveFitFailed
68	61	AY288	4B-rep2	-1				CtIsLarge. CurveFitFailed
68	62	AY288	4B-rep3	-1				NoAmplification
68	63	AY288	4C-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
68	64	AY288	4C-rep2	-1				CtIsLarge. CurveFitFailed
68	65	AY288	4C-rep3	-1				CtIsLarge. CurveFitFailed
68	69	AY288	5A-rep1	-1				CtIsLarge. CurveFitFailed
68	70	AY288	5A-rep2	-1				CtIsLarge. CurveFitFailed
68	71	AY288	5A-rep3	-1				NoAmplification
68	60	AY288	5C-rep1	-1	33.77	85.41	1.94	CtIsLarge. MultipleMeltPeaks
68	61	AY288	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
68	62	AY288	5C-rep3	-1				NoAmplification
6	0	AY289	4B-rep1	-1				NoAmplification
6	1	AY289	4B-rep2	-1				NoAmplification
6	2	AY289	4B-rep3	-1				NoAmplification
6	3	AY289	4C-rep1	-1				CtIsLarge. CurveFitFailed
6	4	AY289	4C-rep2	-1				NoAmplification
6	5	AY289	4C-rep3	-1				CtIsLarge. CurveFitFailed
6	9	AY289	5A-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
6	10	AY289	5A-rep2	-1				CtIsLarge. CurveFitFailed
6	11	AY289	5A-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
6	0	AY289	5C-rep1	-1				CtIsLarge. CurveFitFailed
6	1	AY289	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
6	2	AY289	5C-rep3	-1				CtIsLarge. CurveFitFailed
36	36	AY29	4B-rep1	-1				CtIsLarge. CurveFitFailed
36	37	AY29	4B-rep2	-1				CtIsLarge. CurveFitFailed
36	38	AY29	4B-rep3	-1				CtIsLarge. CurveFitFailed
36	39	AY29	4C-rep1	-1	28.56	81.02	1.87	
36	40	AY29	4C-rep2	-1				CtIsLarge. CurveFitFailed
36	41	AY29	4C-rep3	-1	29.08	80.99	1.85	
36	45	AY29	5A-rep1	-1	28.3	85.37	1.86	MultipleMeltPeaks
36	46	AY29	5A-rep2	-1	28.29	81.02	1.84	MultipleMeltPeaks
36	47	AY29	5A-rep3	-1	27.71	81.12	1.85	MultipleMeltPeaks
36	36	AY29	5C-rep1	-1	27.46	81.18	1.89	MultipleMeltPeaks
36	37	AY29	5C-rep2	-1	30.08	81.26	1.92	CtIsLarge. MultipleMeltPeaks
36	38	AY29	5C-rep3	-1	33.63	89.28	1.87	CtIsLarge. MultipleMeltPeaks
15	0	AY290	4B-rep1	-1	31.44	89.84	2.07	CtIsLarge
15	1	AY290	4B-rep2	-1	31.47	85.63	2.04	CtIsLarge. MultipleMeltPeaks
15	2	AY290	4B-rep3	-1	30.74	86.02	2.08	CtIsLarge. MultipleMeltPeaks
15	3	AY290	4C-rep1	-1	30.27	89.62	2.05	CtIsLarge. MultipleMeltPeaks
15	4	AY290	4C-rep2	-1	31.9	89.66	2	CtIsLarge. MultipleMeltPeaks
15	5	AY290	4C-rep3	-1	30.58	89.7	2.07	CtIsLarge. MultipleMeltPeaks
15	9	AY290	5A-rep1	-1	29.94	87.52	2.12	CtIsLarge
15	10	AY290	5A-rep2	-1	29.31	87.47	2.07	MultipleMeltPeaks
15	11	AY290	5A-rep3	-1	30.18	87.94	2.09	CtIsLarge
15	0	AY290	5C-rep1	-1	30.14	87.59	2.11	CtIsLarge
15	1	AY290	5C-rep2	-1	30.03	88.03	2.12	CtIsLarge. MultipleMeltPeaks
15	2	AY290	5C-rep3	-1	30.37	88.6	2.15	CtIsLarge. SaturationBaselineRatioIsLow. MultipleMeltPeaks
24	0	AY291	4B-rep1	-1	26.92	81.26	1.93	
24	1	AY291	4B-rep2	-1	26.03	81.54	1.95	
24	2	AY291	4B-rep3	-1	25.79	81.44	1.94	
24	3	AY291	4C-rep1	-1	24.36	81.49	1.92	
24	4	AY291	4C-rep2	-1	26.27	81.34	1.93	
24	5	AY291	4C-rep3	-1	26.58	81.34	1.94	
24	9	AY291	5A-rep1	-1	22.98	81.55	1.96	
24	10	AY291	5A-rep2	-1	22.65	81.55	1.95	
24	11	AY291	5A-rep3	-1	22.86	81.54	1.96	
24	0	AY291	5C-rep1	-1	24.29	81.68	1.95	
24	1	AY291	5C-rep2	-1	22.74	81.75	1.96	
24	2	AY291	5C-rep3	-1	22.7	81.73	1.98	
33	0	AY292	4B-rep1	-1	32.77	78.61	1.9	CtIsLarge
33	1	AY292	4B-rep2	-1				NoAmplification
33	2	AY292	4B-rep3	-1				NoAmplification
33	3	AY292	4C-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
33	4	AY292	4C-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
33	5	AY292	4C-rep3	-1				NoAmplification
33	9	AY292	5A-rep1	-1				CurveFitFailed
33	10	AY292	5A-rep2	-1	29.36	78.64	1.94	
33	11	AY292	5A-rep3	-1	28.55	78.87	1.93	
33	0	AY292	5C-rep1	-1	33.86	78.4	1.95	CtIsLarge
33	1	AY292	5C-rep2	-1	28.42	79.16	1.9	
33	2	AY292	5C-rep3	-1	31.45	77.91	1.93	CtIsLarge. MultipleMeltPeaks
42	0	AY293	4B-rep1	-1				CtIsLarge. CurveFitFailed
42	1	AY293	4B-rep2	-1	32.7	82.43	1.91	CtIsLarge. MultipleMeltPeaks
42	2	AY293	4B-rep3	-1	33.51	77.31	1.96	CtIsLarge. MultipleMeltPeaks
42	3	AY293	4C-rep1	-1				CtIsLarge. CurveFitFailed
42	4	AY293	4C-rep2	-1	34.47	86.77	1.92	CtIsLarge
42	5	AY293	4C-rep3	-1	33.47	86.43	1.97	CtIsLarge. MultipleMeltPeaks
42	9	AY293	5A-rep1	-1	32.02	86.39	1.97	CtIsLarge. MultipleMeltPeaks
42	10	AY293	5A-rep2	-1	31.27	87.25	2.07	CtIsLarge
42	11	AY293	5A-rep3	-1	32	89.66	2.05	CtIsLarge. MultipleMeltPeaks
42	0	AY293	5C-rep1	-1	34.26	86.34	1.91	CtIsLarge. MultipleMeltPeaks
42	1	AY293	5C-rep2	-1	33.67	86.31	1.85	CtIsLarge. MultipleMeltPeaks
42	2	AY293	5C-rep3	-1	32.3	88.65	2.11	CtIsLarge. MultipleMeltPeaks
51	0	AY294	4B-rep1	-1				NoAmplification
51	1	AY294	4B-rep2	-1	28.75	77.5	1.96	
51	2	AY294	4B-rep3	-1				NoAmplification
51	3	AY294	4C-rep1	-1	28.46	77.63	1.94	
51	4	AY294	4C-rep2	-1	28.03	77.75	1.94	
51	5	AY294	4C-rep3	-1	28.93	77.63	1.96	
51	9	AY294	5A-rep1	-1				NoAmplification
51	10	AY294	5A-rep2	-1	27.56	77.64	1.98	
51	11	AY294	5A-rep3	-1	27.45	77.66	1.96	
51	0	AY294	5C-rep1	-1				NoAmplification
51	1	AY294	5C-rep2	-1				NoAmplification
51	2	AY294	5C-rep3	-1	28.08	77.86	1.99	
60	0	AY295	4B-rep1	-1				NoAmplification
60	1	AY295	4B-rep2	-1				NoAmplification
60	2	AY295	4B-rep3	-1				NoAmplification
60	3	AY295	4C-rep1	-1				NoAmplification
60	4	AY295	4C-rep2	-1				NoAmplification
60	5	AY295	4C-rep3	-1				NoAmplification
60	9	AY295	5A-rep1	-1	29.24	74.25	2.14	
60	10	AY295	5A-rep2	-1	28.84	74.24	2.16	
60	11	AY295	5A-rep3	-1				CtIsLarge. CurveFitFailed
60	0	AY295	5C-rep1	-1				CtIsLarge. CurveFitFailed
60	1	AY295	5C-rep2	-1	29.54	74.39	2.06	CtIsLarge
60	2	AY295	5C-rep3	-1				NoAmplification
69	0	AY296	4B-rep1	-1				NoAmplification
69	1	AY296	4B-rep2	-1				NoAmplification
69	2	AY296	4B-rep3	-1				NoAmplification
69	3	AY296	4C-rep1	-1				NoAmplification
69	4	AY296	4C-rep2	-1				NoAmplification
69	5	AY296	4C-rep3	-1				NoAmplification
69	9	AY296	5A-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
69	10	AY296	5A-rep2	-1	29.51	77.29	1.92	CtIsLarge
69	11	AY296	5A-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
69	0	AY296	5C-rep1	-1				NoAmplification
69	1	AY296	5C-rep2	-1				NoAmplification
69	2	AY296	5C-rep3	-1	27.63	76.81	1.96	
6	24	AY297	4B-rep1	-1				NoAmplification
6	25	AY297	4B-rep2	-1				NoAmplification
6	26	AY297	4B-rep3	-1				NoAmplification
6	27	AY297	4C-rep1	-1	30.23	75.45	1.96	CtIsLarge
6	28	AY297	4C-rep2	-1				NoAmplification
6	29	AY297	4C-rep3	-1	32.95	75.18	1.9	CtIsLarge
6	33	AY297	5A-rep1	-1	30.72	75.38	1.96	CtIsLarge
6	34	AY297	5A-rep2	-1	30.27	75.27	1.99	CtIsLarge
6	35	AY297	5A-rep3	-1	27.94	75.53	1.95	
6	24	AY297	5C-rep1	-1	30.69	75.65	1.93	CtIsLarge
6	25	AY297	5C-rep2	-1	29.49	75.67	1.98	
6	26	AY297	5C-rep3	-1				NoAmplification
15	24	AY298	4B-rep1	-1	27.51	78.68	1.89	
15	25	AY298	4B-rep2	-1	28.01	88.48	1.89	MultipleMeltPeaks
15	26	AY298	4B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
15	27	AY298	4C-rep1	-1	25.5	78.72	1.89	
15	28	AY298	4C-rep2	-1	25.94	78.77	1.92	
15	29	AY298	4C-rep3	-1	26.69	78.71	1.9	
15	33	AY298	5A-rep1	-1	23.86	78.68	1.95	
15	34	AY298	5A-rep2	-1	24	78.7	1.96	
15	35	AY298	5A-rep3	-1	24.38	78.74	1.93	
15	24	AY298	5C-rep1	-1	23.64	78.9	1.94	
15	25	AY298	5C-rep2	-1	23.82	78.87	1.93	
15	26	AY298	5C-rep3	-1	25.12	78.87	1.96	
24	24	AY299	4B-rep1	-1	29.49	86.35	1.87	
24	25	AY299	4B-rep2	-1	30.66	86.25	1.87	CtIsLarge
24	26	AY299	4B-rep3	-1	30.23	87.35	1.88	CtIsLarge. MultipleMeltPeaks
24	27	AY299	4C-rep1	-1	28.78	86.27	1.87	
24	28	AY299	4C-rep2	-1	29.23	85.78	1.89	
24	29	AY299	4C-rep3	-1	30.27	88.49	1.9	CtIsLarge
24	33	AY299	5A-rep1	-1	26.57	86.83	1.88	MultipleMeltPeaks
24	34	AY299	5A-rep2	-1	26.72	86.71	1.89	MultipleMeltPeaks
