Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
23	41	AY275	6B-rep3	-1				CtIsLarge. CurveFitFailed
23	42	AY275	6C-rep1	-1				NoAmplification
23	43	AY275	6C-rep2	-1	28.52	75.05	2.01	
23	44	AY275	6C-rep3	-1	27.8	75.07	2.03	
32	45	AY276	4A-rep1	-1				CurveFitFailed
32	46	AY276	4A-rep2	-1				CtIsLarge. CurveFitFailed
32	47	AY276	4A-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
32	36	AY276	6A-rep1	-1				CtIsLarge. CurveFitFailed
32	37	AY276	6A-rep2	-1	30.75	72.6	1.95	CtIsLarge
32	38	AY276	6A-rep3	-1				CtIsLarge. CurveFitFailed
32	39	AY276	6B-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
32	40	AY276	6B-rep2	-1				CtIsLarge. CurveFitFailed
32	41	AY276	6B-rep3	-1				CtIsLarge. CurveFitFailed
32	42	AY276	6C-rep1	-1				CurveFitFailed
32	43	AY276	6C-rep2	-1	34.38	75.11	1.89	CtIsLarge
32	44	AY276	6C-rep3	-1				CtIsLarge. CurveFitFailed
41	45	AY277	4A-rep1	-1				CurveFitFailed
41	46	AY277	4A-rep2	-1				CurveFitFailed
41	47	AY277	4A-rep3	-1				NoAmplification
41	36	AY277	6A-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
41	37	AY277	6A-rep2	-1				CurveFitFailed
41	38	AY277	6A-rep3	-1				CurveFitFailed
41	39	AY277	6B-rep1	-1				CurveFitFailed
41	40	AY277	6B-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
41	41	AY277	6B-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
41	42	AY277	6C-rep1	-1				NoAmplification
41	43	AY277	6C-rep2	-1				CurveFitFailed
41	44	AY277	6C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
50	45	AY278	4A-rep1	-1	34.9	86.78	1.83	CtIsLarge. MultipleMeltPeaks
50	46	AY278	4A-rep2	-1				CtIsLarge. CurveFitFailed
50	47	AY278	4A-rep3	-1				CtIsLarge. CurveFitFailed
50	36	AY278	6A-rep1	-1	33.18	73.8	1.89	CtIsLarge
50	37	AY278	6A-rep2	-1	32.12	73.93	1.89	CtIsLarge
50	38	AY278	6A-rep3	-1	32.84	73.84	1.89	CtIsLarge
50	39	AY278	6B-rep1	-1	33.86	73.64	1.88	CtIsLarge
50	40	AY278	6B-rep2	-1	33.35	73.85	1.89	CtIsLarge
50	41	AY278	6B-rep3	-1	33.88	73.69	1.89	CtIsLarge
50	42	AY278	6C-rep1	-1				CtIsLarge. CurveFitFailed
50	43	AY278	6C-rep2	-1	33.06	73.7	1.88	CtIsLarge
50	44	AY278	6C-rep3	-1	33.01	73.84	1.9	CtIsLarge
59	45	AY279	4A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
59	46	AY279	4A-rep2	-1				NoAmplification
59	47	AY279	4A-rep3	-1				NoAmplification
59	36	AY279	6A-rep1	-1				CtIsLarge. CurveFitFailed
59	37	AY279	6A-rep2	-1				CurveFitFailed
59	38	AY279	6A-rep3	-1				CurveFitFailed
59	39	AY279	6B-rep1	-1				CurveFitFailed
59	40	AY279	6B-rep2	-1				CurveFitFailed
59	41	AY279	6B-rep3	-1				CtIsLarge. CurveFitFailed
59	42	AY279	6C-rep1	-1				NoAmplification
59	43	AY279	6C-rep2	-1				CtIsLarge. CurveFitFailed
59	44	AY279	6C-rep3	-1				CtIsLarge. CurveFitFailed
27	45	AY28	4A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	46	AY28	4A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	47	AY28	4A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	36	AY28	6A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	37	AY28	6A-rep2	-1				CurveFitFailed
27	38	AY28	6A-rep3	-1				CurveFitFailed
27	39	AY28	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	40	AY28	6B-rep2	-1				CurveFitFailed
27	41	AY28	6B-rep3	-1				CurveFitFailed
27	42	AY28	6C-rep1	-1				CurveFitFailed
27	43	AY28	6C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	44	AY28	6C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
68	45	AY280	4A-rep1	-1				CtIsLarge. CurveFitFailed
68	46	AY280	4A-rep2	-1				CtIsLarge. CurveFitFailed
68	47	AY280	4A-rep3	-1				CtIsLarge. CurveFitFailed
68	36	AY280	6A-rep1	-1				CtIsLarge. CurveFitFailed
68	37	AY280	6A-rep2	-1				CtIsLarge. CurveFitFailed
68	38	AY280	6A-rep3	-1	34.15	76.18	1.91	CtIsLarge
68	39	AY280	6B-rep1	-1				CtIsLarge. CurveFitFailed
68	40	AY280	6B-rep2	-1				NoAmplification
68	41	AY280	6B-rep3	-1				CurveFitFailed
68	42	AY280	6C-rep1	-1				NoAmplification
68	43	AY280	6C-rep2	-1	32.61	76.5	1.93	CtIsLarge
68	44	AY280	6C-rep3	-1				CtIsLarge. CurveFitFailed
5	69	AY281	4A-rep1	-1				NoAmplification
5	70	AY281	4A-rep2	-1				NoAmplification
5	71	AY281	4A-rep3	-1				NoAmplification
5	60	AY281	6A-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
5	61	AY281	6A-rep2	-1				CtIsLarge. CurveFitFailed
5	62	AY281	6A-rep3	-1				NoAmplification
5	63	AY281	6B-rep1	-1				NoAmplification
5	64	AY281	6B-rep2	-1				CtIsLarge. CurveFitFailed
5	65	AY281	6B-rep3	-1				NoAmplification
5	66	AY281	6C-rep1	-1				NoAmplification
5	67	AY281	6C-rep2	-1				NoAmplification
5	68	AY281	6C-rep3	-1				NoAmplification
14	69	AY282	4A-rep1	-1	30.02	74.85	1.88	CtIsLarge
14	70	AY282	4A-rep2	-1	31.09	74.7	1.86	CtIsLarge
14	71	AY282	4A-rep3	-1	30.26	74.83	1.86	CtIsLarge
14	60	AY282	6A-rep1	-1	30.17	74.45	1.86	CtIsLarge
14	61	AY282	6A-rep2	-1	30.28	74.45	1.85	CtIsLarge
14	62	AY282	6A-rep3	-1	30.55	74.47	1.87	CtIsLarge
14	63	AY282	6B-rep1	-1	31.34	74.43	1.86	CtIsLarge
14	64	AY282	6B-rep2	-1	30.31	74.71	1.88	CtIsLarge
14	65	AY282	6B-rep3	-1	32.68	74.34	1.87	CtIsLarge
14	66	AY282	6C-rep1	-1	32.4	74.3	1.88	CtIsLarge
14	67	AY282	6C-rep2	-1	31.9	74.43	1.88	CtIsLarge
14	68	AY282	6C-rep3	-1	30.5	74.78	1.88	CtIsLarge
23	69	AY283	4A-rep1	-1				NoAmplification
23	70	AY283	4A-rep2	-1				NoAmplification
23	71	AY283	4A-rep3	-1				NoAmplification
23	60	AY283	6A-rep1	-1				NoAmplification
23	61	AY283	6A-rep2	-1				NoAmplification
23	62	AY283	6A-rep3	-1				NoAmplification
23	63	AY283	6B-rep1	-1				NoAmplification
23	64	AY283	6B-rep2	-1				NoAmplification
23	65	AY283	6B-rep3	-1				NoAmplification
23	66	AY283	6C-rep1	-1				NoAmplification
23	67	AY283	6C-rep2	-1				NoAmplification
23	68	AY283	6C-rep3	-1				NoAmplification
32	69	AY284	4A-rep1	-1				NoAmplification
32	70	AY284	4A-rep2	-1				NoAmplification
32	71	AY284	4A-rep3	-1				NoAmplification
32	60	AY284	6A-rep1	-1				NoAmplification
32	61	AY284	6A-rep2	-1				NoAmplification
32	62	AY284	6A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
32	63	AY284	6B-rep1	-1				NoAmplification
32	64	AY284	6B-rep2	-1				NoAmplification
32	65	AY284	6B-rep3	-1				NoAmplification
32	66	AY284	6C-rep1	-1				NoAmplification
32	67	AY284	6C-rep2	-1				NoAmplification
32	68	AY284	6C-rep3	-1				NoAmplification
41	69	AY285	4A-rep1	-1	33.56	92.28	1.81	CtIsLarge
41	70	AY285	4A-rep2	-1	28.82	82.67	1.82	
41	71	AY285	4A-rep3	-1				CtIsLarge. CurveFitFailed
41	60	AY285	6A-rep1	-1	30.33	80.47	1.83	CtIsLarge. MultipleMeltPeaks
41	61	AY285	6A-rep2	-1	32.47	90.97	1.83	CtIsLarge
41	62	AY285	6A-rep3	-1	30.58	80.48	1.83	CtIsLarge. MultipleMeltPeaks
41	63	AY285	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
41	64	AY285	6B-rep2	-1	34.27	87.24	1.81	CtIsLarge. MultipleMeltPeaks
41	65	AY285	6B-rep3	-1	31.93	80.34	1.83	CtIsLarge. MultipleMeltPeaks
41	66	AY285	6C-rep1	-1	31.7	85.6	1.86	CtIsLarge
41	67	AY285	6C-rep2	-1	32.44	80.33	1.8	CtIsLarge. MultipleMeltPeaks
41	68	AY285	6C-rep3	-1	33.43	85.39	1.87	CtIsLarge. MultipleMeltPeaks
50	69	AY286	4A-rep1	-1				CtIsLarge. CurveFitFailed
50	70	AY286	4A-rep2	-1				CtIsLarge. CurveFitFailed
50	71	AY286	4A-rep3	-1				CtIsLarge. CurveFitFailed
50	60	AY286	6A-rep1	-1				CtIsLarge. CurveFitFailed
50	61	AY286	6A-rep2	-1				CtIsLarge. CurveFitFailed
50	62	AY286	6A-rep3	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
50	63	AY286	6B-rep1	-1				CtIsLarge. CurveFitFailed
50	64	AY286	6B-rep2	-1				CtIsLarge. CurveFitFailed
50	65	AY286	6B-rep3	-1				CtIsLarge. CurveFitFailed
50	66	AY286	6C-rep1	-1				CtIsLarge. CurveFitFailed
50	67	AY286	6C-rep2	-1				CtIsLarge. CurveFitFailed
50	68	AY286	6C-rep3	-1				CtIsLarge. CurveFitFailed
59	69	AY287	4A-rep1	-1				NoAmplification
59	70	AY287	4A-rep2	-1				NoAmplification
59	71	AY287	4A-rep3	-1				NoAmplification
59	60	AY287	6A-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
59	61	AY287	6A-rep2	-1				CurveFitFailed
59	62	AY287	6A-rep3	-1				CurveFitFailed
59	63	AY287	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
59	64	AY287	6B-rep2	-1				CurveFitFailed
59	65	AY287	6B-rep3	-1				NoAmplification
59	66	AY287	6C-rep1	-1				NoAmplification
59	67	AY287	6C-rep2	-1				NoAmplification
59	68	AY287	6C-rep3	-1				CurveFitFailed
68	69	AY288	4A-rep1	-1				CtIsLarge. CurveFitFailed
68	70	AY288	4A-rep2	-1				NoAmplification
68	71	AY288	4A-rep3	-1				CtIsLarge. CurveFitFailed
68	60	AY288	6A-rep1	-1				CtIsLarge. CurveFitFailed
68	61	AY288	6A-rep2	-1				BadR2. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
68	62	AY288	6A-rep3	-1				CtIsLarge. CurveFitFailed
68	63	AY288	6B-rep1	-1				CtIsLarge. CurveFitFailed
68	64	AY288	6B-rep2	-1	34.56	78.38	1.93	CtIsLarge
68	65	AY288	6B-rep3	-1				CtIsLarge. CurveFitFailed
68	66	AY288	6C-rep1	-1				NoAmplification
68	67	AY288	6C-rep2	-1				NoAmplification
68	68	AY288	6C-rep3	-1				CtIsLarge. CurveFitFailed
6	9	AY289	4A-rep1	-1				CtIsLarge. CurveFitFailed
6	10	AY289	4A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
6	11	AY289	4A-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
6	0	AY289	6A-rep1	-1	32.61	75.83	1.97	CtIsLarge
6	1	AY289	6A-rep2	-1				CurveFitFailed
6	2	AY289	6A-rep3	-1				CtIsLarge. CurveFitFailed
6	3	AY289	6B-rep1	-1				NoAmplification
6	4	AY289	6B-rep2	-1	34.86	74.98	2.02	CtIsLarge
6	5	AY289	6B-rep3	-1				NoAmplification
6	6	AY289	6C-rep1	-1				NoAmplification
6	7	AY289	6C-rep2	-1				CurveFitFailed
6	8	AY289	6C-rep3	-1				CurveFitFailed
36	45	AY29	4A-rep1	-1	30.41	82.81	1.85	CtIsLarge. MultipleMeltPeaks
36	46	AY29	4A-rep2	-1				CurveFitFailed
36	47	AY29	4A-rep3	-1				CtIsLarge. CurveFitFailed
36	36	AY29	6A-rep1	-1	28.61	88.48	1.85	MultipleMeltPeaks
36	37	AY29	6A-rep2	-1				CtIsLarge. CurveFitFailed
36	38	AY29	6A-rep3	-1				CtIsLarge. CurveFitFailed
36	39	AY29	6B-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
36	40	AY29	6B-rep2	-1				CtIsLarge. CurveFitFailed
36	41	AY29	6B-rep3	-1	28.41	80.91	1.84	
36	42	AY29	6C-rep1	-1				CtIsLarge. CurveFitFailed
36	43	AY29	6C-rep2	-1				CtIsLarge. CurveFitFailed
36	44	AY29	6C-rep3	-1				CtIsLarge. CurveFitFailed
15	9	AY290	4A-rep1	-1	31.75	89.58	2.09	CtIsLarge. MultipleMeltPeaks
15	10	AY290	4A-rep2	-1	31.11	91.34	2.06	CtIsLarge. MultipleMeltPeaks
15	11	AY290	4A-rep3	-1	32.22	89.56	1.98	CtIsLarge. MultipleMeltPeaks
15	0	AY290	6A-rep1	-1	33.42	87.17	1.94	CtIsLarge. MultipleMeltPeaks
15	1	AY290	6A-rep2	-1	32.84	88.08	2.06	CtIsLarge
15	2	AY290	6A-rep3	-1	33.07	87.16	2	CtIsLarge. MultipleMeltPeaks
15	3	AY290	6B-rep1	-1	34.79	87.28	1.85	CtIsLarge. MultipleMeltPeaks
15	4	AY290	6B-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
15	5	AY290	6B-rep3	-1				CtIsLarge. CurveFitFailed
15	6	AY290	6C-rep1	-1	32.97	84.93	1.98	CtIsLarge. MultipleMeltPeaks
15	7	AY290	6C-rep2	-1	32.33	88.84	2.07	CtIsLarge
15	8	AY290	6C-rep3	-1	32.65	90.64	2.07	CtIsLarge. MultipleMeltPeaks
24	9	AY291	4A-rep1	-1	25.75	81.16	1.89	
24	10	AY291	4A-rep2	-1	25.58	81.14	1.9	
24	11	AY291	4A-rep3	-1	24.79	81.18	1.91	
24	0	AY291	6A-rep1	-1	25.65	81.07	1.89	
24	1	AY291	6A-rep2	-1	24.68	81.25	1.9	
24	2	AY291	6A-rep3	-1	23.92	81.27	1.94	
24	3	AY291	6B-rep1	-1	24.66	81.25	1.9	
24	4	AY291	6B-rep2	-1	26.62	81.04	1.9	
24	5	AY291	6B-rep3	-1	28.43	80.86	1.88	
24	6	AY291	6C-rep1	-1	25.49	81.18	1.9	
24	7	AY291	6C-rep2	-1	26.08	81.13	1.91	
24	8	AY291	6C-rep3	-1	24.47	81.11	1.91	
33	9	AY292	4A-rep1	-1	33.78	78.13	1.94	CtIsLarge. MultipleMeltPeaks
33	10	AY292	4A-rep2	-1				CtIsLarge. CurveFitFailed
33	11	AY292	4A-rep3	-1				CtIsLarge. CurveFitFailed
33	0	AY292	6A-rep1	-1				NoAmplification
33	1	AY292	6A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
33	2	AY292	6A-rep3	-1				CurveFitFailed
33	3	AY292	6B-rep1	-1				CtIsLarge. CurveFitFailed
33	4	AY292	6B-rep2	-1	33.56	77.42	1.73	LowEfficiency. CtIsLarge
33	5	AY292	6B-rep3	-1				CtIsLarge. CurveFitFailed
33	6	AY292	6C-rep1	-1				CtIsLarge. CurveFitFailed
33	7	AY292	6C-rep2	-1				CtIsLarge. CurveFitFailed
33	8	AY292	6C-rep3	-1	33.8	75.68	1.93	CtIsLarge
42	9	AY293	4A-rep1	-1	34.5	77.12	1.91	CtIsLarge
42	10	AY293	4A-rep2	-1				CtIsLarge. CurveFitFailed
42	11	AY293	4A-rep3	-1	34.95	91.11	1.83	CtIsLarge. MultipleMeltPeaks
42	0	AY293	6A-rep1	-1				CtIsLarge. CurveFitFailed
42	1	AY293	6A-rep2	-1				CtIsLarge. CurveFitFailed
42	2	AY293	6A-rep3	-1	34.43	87.51	1.85	CtIsLarge
42	3	AY293	6B-rep1	-1				CtIsLarge. CurveFitFailed
42	4	AY293	6B-rep2	-1	34.31	85.95	1.89	CtIsLarge
42	5	AY293	6B-rep3	-1				CtIsLarge. CurveFitFailed
42	6	AY293	6C-rep1	-1	34.25	83.46	1.85	CtIsLarge. MultipleMeltPeaks
42	7	AY293	6C-rep2	-1	33.43	76.65	1.95	CtIsLarge
42	8	AY293	6C-rep3	-1				CtIsLarge. CurveFitFailed
51	9	AY294	4A-rep1	-1				NoAmplification
51	10	AY294	4A-rep2	-1	28.59	77.31	1.96	
51	11	AY294	4A-rep3	-1	28.96	77.28	1.95	
51	0	AY294	6A-rep1	-1	30.24	77.05	1.94	CtIsLarge
51	1	AY294	6A-rep2	-1				CurveFitFailed
51	2	AY294	6A-rep3	-1	27.15	77.5	1.97	
51	3	AY294	6B-rep1	-1	27.93	77.4	1.95	
51	4	AY294	6B-rep2	-1	28.62	77.42	1.95	
51	5	AY294	6B-rep3	-1	28.44	77.24	1.95	
51	6	AY294	6C-rep1	-1	27.26	77.51	1.96	
51	7	AY294	6C-rep2	-1	29.43	77.23	1.94	
51	8	AY294	6C-rep3	-1				NoAmplification
60	9	AY295	4A-rep1	-1				NoAmplification
60	10	AY295	4A-rep2	-1				NoAmplification
60	11	AY295	4A-rep3	-1				NoAmplification
60	0	AY295	6A-rep1	-1				NoAmplification
60	1	AY295	6A-rep2	-1				NoAmplification
60	2	AY295	6A-rep3	-1				CurveFitFailed
60	3	AY295	6B-rep1	-1				NoAmplification
60	4	AY295	6B-rep2	-1				NoAmplification
60	5	AY295	6B-rep3	-1				NoAmplification
60	6	AY295	6C-rep1	-1				LowEfficiency. CtIsSmall. CurveFitFailed
60	7	AY295	6C-rep2	-1				NoAmplification
60	8	AY295	6C-rep3	-1				NoAmplification
69	9	AY296	4A-rep1	-1				NoAmplification
69	10	AY296	4A-rep2	-1				NoAmplification
69	11	AY296	4A-rep3	-1				NoAmplification
69	0	AY296	6A-rep1	-1				NoAmplification
69	1	AY296	6A-rep2	-1				NoAmplification
69	2	AY296	6A-rep3	-1				LowEfficiency. CtIsSmall. CurveFitFailed
69	3	AY296	6B-rep1	-1				NoAmplification
69	4	AY296	6B-rep2	-1				NoAmplification
69	5	AY296	6B-rep3	-1				NoAmplification
69	6	AY296	6C-rep1	-1				NoAmplification
69	7	AY296	6C-rep2	-1				NoAmplification
69	8	AY296	6C-rep3	-1				NoAmplification
6	33	AY297	4A-rep1	-1				NoAmplification
6	34	AY297	4A-rep2	-1				NoAmplification
6	35	AY297	4A-rep3	-1				NoAmplification
6	24	AY297	6A-rep1	-1	25.57	75.55	1.95	
6	25	AY297	6A-rep2	-1	25.4	75.39	1.94	
6	26	AY297	6A-rep3	-1	26.97	75.19	1.92	
6	27	AY297	6B-rep1	-1	27.1	75.2	1.92	
6	28	AY297	6B-rep2	-1	26.28	75.27	1.93	
6	29	AY297	6B-rep3	-1	26.35	75.19	1.92	
6	30	AY297	6C-rep1	-1	27.14	75.2	1.91	
6	31	AY297	6C-rep2	-1	26.66	75.25	1.92	
6	32	AY297	6C-rep3	-1	25.42	75.22	1.9	
15	33	AY298	4A-rep1	-1	25.97	78.47	1.88	
15	34	AY298	4A-rep2	-1	27.74	84.23	1.88	
15	35	AY298	4A-rep3	-1	27	78.27	1.88	
15	24	AY298	6A-rep1	-1	26.33	78.53	1.91	
15	25	AY298	6A-rep2	-1	26.64	78.53	1.91	
15	26	AY298	6A-rep3	-1	28.88	78.11	1.89	
15	27	AY298	6B-rep1	-1	28.23	78.31	1.9	
15	28	AY298	6B-rep2	-1	28.92	78.24	1.88	
15	29	AY298	6B-rep3	-1	28.82	78.24	1.88	
15	30	AY298	6C-rep1	-1	28.79	77.98	1.88	MultipleMeltPeaks
15	31	AY298	6C-rep2	-1	27.72	78.33	1.9	
15	32	AY298	6C-rep3	-1	25.64	78.49	1.87	
24	33	AY299	4A-rep1	-1	29.78	86.09	1.82	CtIsLarge
24	34	AY299	4A-rep2	-1	31.18	85.99	1.83	CtIsLarge. MultipleMeltPeaks
24	35	AY299	4A-rep3	-1	28.38	86.8	1.87	
24	24	AY299	6A-rep1	-1	29.99	87.4	1.86	CtIsLarge
24	25	AY299	6A-rep2	-1	29.57	87.19	1.87	CtIsLarge
24	26	AY299	6A-rep3	-1	31.91	87.04	1.83	CtIsLarge
24	27	AY299	6B-rep1	-1	32.02	87.08	1.81	CtIsLarge
24	28	AY299	6B-rep2	-1	28.52	86.76	1.87	MultipleMeltPeaks
24	29	AY299	6B-rep3	-1	30.76	86.76	1.86	CtIsLarge
24	30	AY299	6C-rep1	-1	31.44	87.06	1.84	CtIsLarge
24	31	AY299	6C-rep2	-1	30.7	86.86	1.83	CtIsLarge. MultipleMeltPeaks
24	32	AY299	6C-rep3	-1	30.02	86.98	1.84	CtIsLarge
18	9	AY3	4A-rep1	-1	28.81	78.81	1.9	
18	10	AY3	4A-rep2	-1	29.41	79	1.89	
18	11	AY3	4A-rep3	-1	29.1	79.01	1.89	
18	0	AY3	6A-rep1	-1				NoAmplification
18	1	AY3	6A-rep2	-1	28.02	79.08	1.91	
18	2	AY3	6A-rep3	-1	28.22	79.08	1.9	
18	3	AY3	6B-rep1	-1				NoAmplification
18	4	AY3	6B-rep2	-1				NoAmplification
18	5	AY3	6B-rep3	-1				NoAmplification
18	6	AY3	6C-rep1	-1	28.84	79.04	1.9	
18	7	AY3	6C-rep2	-1				NoAmplification
18	8	AY3	6C-rep3	-1	27.96	78.95	1.91	
45	45	AY30	4A-rep1	-1	26.28	81.16	1.87	
45	46	AY30	4A-rep2	-1	27.42	81.19	1.85	
45	47	AY30	4A-rep3	-1	27.2	81.24	1.84	
45	36	AY30	6A-rep1	-1	26.75	81.22	1.86	
45	37	AY30	6A-rep2	-1	27.32	80.72	1.86	
45	38	AY30	6A-rep3	-1	28.15	80.39	1.85	
45	39	AY30	6B-rep1	-1				CurveFitFailed
45	40	AY30	6B-rep2	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
45	41	AY30	6B-rep3	-1	28	81.12	1.88	
45	42	AY30	6C-rep1	-1	29.79	80.27	1.84	CtIsLarge
45	43	AY30	6C-rep2	-1	28.83	81.04	1.85	
45	44	AY30	6C-rep3	-1	27.62	81.15	1.85	
33	33	AY300	4A-rep1	-1	30.97	80.18	1.85	CtIsLarge. MultipleMeltPeaks
33	34	AY300	4A-rep2	-1	28.47	79.89	1.88	MultipleMeltPeaks
33	35	AY300	4A-rep3	-1	28.75	87.88	1.87	MultipleMeltPeaks
33	24	AY300	6A-rep1	-1	30.92	83.26	1.87	CtIsLarge
33	25	AY300	6A-rep2	-1	28.84	83.1	1.86	MultipleMeltPeaks
33	26	AY300	6A-rep3	-1	30.8	83.09	1.85	CtIsLarge
33	27	AY300	6B-rep1	-1	30.81	83.09	1.84	CtIsLarge. MultipleMeltPeaks
33	28	AY300	6B-rep2	-1	34.14	83.18	1.84	CtIsLarge. MultipleMeltPeaks
33	29	AY300	6B-rep3	-1	31.03	83.12	1.83	CtIsLarge
33	30	AY300	6C-rep1	-1	31.13	83.06	1.84	CtIsLarge. MultipleMeltPeaks
33	31	AY300	6C-rep2	-1	34.68	83.13	1.83	CtIsLarge. MultipleMeltPeaks
33	32	AY300	6C-rep3	-1	30.9	83.26	1.86	CtIsLarge
42	33	AY301	4A-rep1	-1				NoAmplification
42	34	AY301	4A-rep2	-1				NoAmplification
42	35	AY301	4A-rep3	-1				NoAmplification
42	24	AY301	6A-rep1	-1	27.34	78.33	1.98	
42	25	AY301	6A-rep2	-1	28.49	78.11	1.95	
42	26	AY301	6A-rep3	-1	27.2	78.19	1.96	
42	27	AY301	6B-rep1	-1	31.26	77.99	1.92	CtIsLarge
42	28	AY301	6B-rep2	-1	26.6	78.27	1.96	
42	29	AY301	6B-rep3	-1	28.29	78.21	1.96	
42	30	AY301	6C-rep1	-1	28.61	78.09	1.94	
42	31	AY301	6C-rep2	-1	28.49	78.11	1.94	
42	32	AY301	6C-rep3	-1	29.02	78.01	1.91	
51	33	AY302	4A-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
51	34	AY302	4A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
51	35	AY302	4A-rep3	-1				CtIsLarge. CurveFitFailed
51	24	AY302	6A-rep1	-1				CtIsLarge. CurveFitFailed
51	25	AY302	6A-rep2	-1				CurveFitFailed
51	26	AY302	6A-rep3	-1				CtIsLarge. CurveFitFailed
51	27	AY302	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
51	28	AY302	6B-rep2	-1				CtIsLarge. CurveFitFailed
51	29	AY302	6B-rep3	-1				CtIsLarge. CurveFitFailed
51	30	AY302	6C-rep1	-1				CurveFitFailed
51	31	AY302	6C-rep2	-1				CurveFitFailed
51	32	AY302	6C-rep3	-1				CtIsLarge. CurveFitFailed
60	33	AY303	4A-rep1	-1				NoAmplification
60	34	AY303	4A-rep2	-1				NoAmplification
60	35	AY303	4A-rep3	-1				NoAmplification
60	24	AY303	6A-rep1	-1				CurveFitFailed
60	25	AY303	6A-rep2	-1				CurveFitFailed
60	26	AY303	6A-rep3	-1				CurveFitFailed
60	27	AY303	6B-rep1	-1				CurveFitFailed
60	28	AY303	6B-rep2	-1				CurveFitFailed
60	29	AY303	6B-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
60	30	AY303	6C-rep1	-1				NoAmplification
60	31	AY303	6C-rep2	-1				NoAmplification
60	32	AY303	6C-rep3	-1				CurveFitFailed
69	33	AY304	4A-rep1	-1				CurveFitFailed
69	34	AY304	4A-rep2	-1				CurveFitFailed
69	35	AY304	4A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
69	24	AY304	6A-rep1	-1				CtIsLarge. CurveFitFailed
69	25	AY304	6A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
69	26	AY304	6A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
69	27	AY304	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
69	28	AY304	6B-rep2	-1				CurveFitFailed
69	29	AY304	6B-rep3	-1	31.3	77.81	2.02	CtIsLarge
69	30	AY304	6C-rep1	-1				CurveFitFailed
69	31	AY304	6C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
69	32	AY304	6C-rep3	-1				NoAmplification
6	21	AY305	4A-rep1	-1				NoAmplification
6	22	AY305	4A-rep2	-1				NoAmplification
6	23	AY305	4A-rep3	-1				NoAmplification
6	12	AY305	6A-rep1	-1				CurveFitFailed
6	13	AY305	6A-rep2	-1				CurveFitFailed
6	14	AY305	6A-rep3	-1				CurveFitFailed
6	15	AY305	6B-rep1	-1				NoAmplification
6	16	AY305	6B-rep2	-1				NoAmplification
6	17	AY305	6B-rep3	-1				NoAmplification
6	18	AY305	6C-rep1	-1				NoAmplification
6	19	AY305	6C-rep2	-1				CurveFitFailed
6	20	AY305	6C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
