Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
0	19	AY17	7C-rep2	-1	30.01	74.71	1.97	CtIsLarge
0	20	AY17	7C-rep3	-1				NoAmplification
0	21	AY17	8A-rep1	-1				NoAmplification
0	22	AY17	8A-rep2	-1				NoAmplification
0	23	AY17	8A-rep3	-1				NoAmplification
0	12	AY17	8C-rep1	-1				NoAmplification
0	13	AY17	8C-rep2	-1				NoAmplification
0	14	AY17	8C-rep3	-1				NoAmplification
12	48	AY170	7A-rep1	-1				NoAmplification
12	49	AY170	7A-rep2	-1				NoAmplification
12	50	AY170	7A-rep3	-1				NoAmplification
12	51	AY170	7B-rep1	-1				NoAmplification
12	52	AY170	7B-rep2	-1				NoAmplification
12	53	AY170	7B-rep3	-1				NoAmplification
12	54	AY170	7C-rep1	-1				NoAmplification
12	55	AY170	7C-rep2	-1				NoAmplification
12	56	AY170	7C-rep3	-1	27.43	76.36	1.93	
12	57	AY170	8A-rep1	-1				NoAmplification
12	58	AY170	8A-rep2	-1				NoAmplification
12	59	AY170	8A-rep3	-1				NoAmplification
12	48	AY170	8C-rep1	-1				NoAmplification
12	49	AY170	8C-rep2	-1				NoAmplification
12	50	AY170	8C-rep3	-1				NoAmplification
21	48	AY171	7A-rep1	-1				NoAmplification
21	49	AY171	7A-rep2	-1				CtIsLarge. CurveFitFailed
21	50	AY171	7A-rep3	-1				NoAmplification
21	51	AY171	7B-rep1	-1				NoAmplification
21	52	AY171	7B-rep2	-1				NoAmplification
21	53	AY171	7B-rep3	-1				NoAmplification
21	54	AY171	7C-rep1	-1				NoAmplification
21	55	AY171	7C-rep2	-1	28.57	75.93	1.92	
21	56	AY171	7C-rep3	-1				NoAmplification
21	57	AY171	8A-rep1	-1				NoAmplification
21	58	AY171	8A-rep2	-1				NoAmplification
21	59	AY171	8A-rep3	-1				NoAmplification
21	48	AY171	8C-rep1	-1				NoAmplification
21	49	AY171	8C-rep2	-1				NoAmplification
21	50	AY171	8C-rep3	-1				NoAmplification
30	48	AY172	7A-rep1	-1				CtIsLarge. CurveFitFailed
30	49	AY172	7A-rep2	-1	28.05	81.66	1.91	
30	50	AY172	7A-rep3	-1	27.9	81.59	1.91	
30	51	AY172	7B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
30	52	AY172	7B-rep2	-1	28.04	81.7	1.92	
30	53	AY172	7B-rep3	-1				CtIsLarge. CurveFitFailed
30	54	AY172	7C-rep1	-1	27.38	81.62	1.91	
30	55	AY172	7C-rep2	-1	28.04	81.73	1.91	
30	56	AY172	7C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
30	57	AY172	8A-rep1	-1				NoAmplification
30	58	AY172	8A-rep2	-1				NoAmplification
30	59	AY172	8A-rep3	-1				NoAmplification
30	48	AY172	8C-rep1	-1	28.05	81.91	1.95	
30	49	AY172	8C-rep2	-1	27.29	81.94	1.96	
30	50	AY172	8C-rep3	-1	27.18	81.94	1.97	
39	48	AY173	7A-rep1	-1				CtIsLarge. CurveFitFailed
39	49	AY173	7A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
39	50	AY173	7A-rep3	-1				CtIsLarge. CurveFitFailed
39	51	AY173	7B-rep1	-1				NoAmplification
39	52	AY173	7B-rep2	-1				CtIsLarge. CurveFitFailed
39	53	AY173	7B-rep3	-1				CtIsLarge. CurveFitFailed
39	54	AY173	7C-rep1	-1				NoAmplification
39	55	AY173	7C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
39	56	AY173	7C-rep3	-1				CtIsLarge. CurveFitFailed
39	57	AY173	8A-rep1	-1				NoAmplification
39	58	AY173	8A-rep2	-1				NoAmplification
39	59	AY173	8A-rep3	-1				NoAmplification
39	48	AY173	8C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
39	49	AY173	8C-rep2	-1				CtIsLarge. CurveFitFailed
39	50	AY173	8C-rep3	-1				CurveFitFailed
48	48	AY174	7A-rep1	-1				NoAmplification
48	49	AY174	7A-rep2	-1				NoAmplification
48	50	AY174	7A-rep3	-1				NoAmplification
48	51	AY174	7B-rep1	-1				NoAmplification
48	52	AY174	7B-rep2	-1	30.1	71.83	2.08	CtIsLarge
48	53	AY174	7B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
48	54	AY174	7C-rep1	-1				NoAmplification
48	55	AY174	7C-rep2	-1				NoAmplification
48	56	AY174	7C-rep3	-1				CtIsLarge. CurveFitFailed
48	57	AY174	8A-rep1	-1				NoAmplification
48	58	AY174	8A-rep2	-1				NoAmplification
48	59	AY174	8A-rep3	-1				CtIsLarge. CurveFitFailed
48	48	AY174	8C-rep1	-1				NoAmplification
48	49	AY174	8C-rep2	-1				NoAmplification
48	50	AY174	8C-rep3	-1				NoAmplification
57	48	AY175	7A-rep1	-1				NoAmplification
57	49	AY175	7A-rep2	-1				NoAmplification
57	50	AY175	7A-rep3	-1				NoAmplification
57	51	AY175	7B-rep1	-1				NoAmplification
57	52	AY175	7B-rep2	-1				NoAmplification
57	53	AY175	7B-rep3	-1				NoAmplification
57	54	AY175	7C-rep1	-1				NoAmplification
57	55	AY175	7C-rep2	-1				NoAmplification
57	56	AY175	7C-rep3	-1				NoAmplification
57	57	AY175	8A-rep1	-1				NoAmplification
57	58	AY175	8A-rep2	-1				NoAmplification
57	59	AY175	8A-rep3	-1				NoAmplification
57	48	AY175	8C-rep1	-1				NoAmplification
57	49	AY175	8C-rep2	-1				NoAmplification
57	50	AY175	8C-rep3	-1				NoAmplification
66	48	AY176	7A-rep1	-1				NoAmplification
66	49	AY176	7A-rep2	-1				NoAmplification
66	50	AY176	7A-rep3	-1				NoAmplification
66	51	AY176	7B-rep1	-1				NoAmplification
66	52	AY176	7B-rep2	-1	28.51	79.26	1.91	
66	53	AY176	7B-rep3	-1				NoAmplification
66	54	AY176	7C-rep1	-1				NoAmplification
66	55	AY176	7C-rep2	-1				NoAmplification
66	56	AY176	7C-rep3	-1				NoAmplification
66	57	AY176	8A-rep1	-1				NoAmplification
66	58	AY176	8A-rep2	-1				NoAmplification
66	59	AY176	8A-rep3	-1				NoAmplification
66	48	AY176	8C-rep1	-1				NoAmplification
66	49	AY176	8C-rep2	-1				NoAmplification
66	50	AY176	8C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
3	36	AY177	7A-rep1	-1	26.19	83.55	1.9	
3	37	AY177	7A-rep2	-1	27.26	83.61	1.88	
3	38	AY177	7A-rep3	-1				NoAmplification
3	39	AY177	7B-rep1	-1	26.3	83.58	1.9	
3	40	AY177	7B-rep2	-1	26.52	83.6	1.88	
3	41	AY177	7B-rep3	-1	27.5	83.56	1.85	
3	42	AY177	7C-rep1	-1	26.53	83.59	1.88	
3	43	AY177	7C-rep2	-1	26.37	83.59	1.87	
3	44	AY177	7C-rep3	-1	25.67	83.61	1.89	
3	45	AY177	8A-rep1	-1	28.23	83.35	1.87	
3	46	AY177	8A-rep2	-1				NoAmplification
3	47	AY177	8A-rep3	-1				NoAmplification
3	36	AY177	8C-rep1	-1	26.68	83.8	1.91	
3	37	AY177	8C-rep2	-1	27.25	83.8	1.9	
3	38	AY177	8C-rep3	-1	27.67	83.84	1.92	
12	36	AY178	7A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	37	AY178	7A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	38	AY178	7A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	39	AY178	7B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	40	AY178	7B-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	41	AY178	7B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	42	AY178	7C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	43	AY178	7C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	44	AY178	7C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	45	AY178	8A-rep1	-1				NoAmplification
12	46	AY178	8A-rep2	-1				NoAmplification
12	47	AY178	8A-rep3	-1				NoAmplification
12	36	AY178	8C-rep1	-1				NoAmplification
12	37	AY178	8C-rep2	-1				NoAmplification
12	38	AY178	8C-rep3	-1				NoAmplification
21	36	AY179	7A-rep1	-1				NoAmplification
21	37	AY179	7A-rep2	-1	29.97	76.36	1.97	CtIsLarge
21	38	AY179	7A-rep3	-1				NoAmplification
21	39	AY179	7B-rep1	-1				NoAmplification
21	40	AY179	7B-rep2	-1				NoAmplification
21	41	AY179	7B-rep3	-1				NoAmplification
21	42	AY179	7C-rep1	-1				NoAmplification
21	43	AY179	7C-rep2	-1				NoAmplification
21	44	AY179	7C-rep3	-1	30.04	76.31	1.95	CtIsLarge
21	45	AY179	8A-rep1	-1				NoAmplification
21	46	AY179	8A-rep2	-1				NoAmplification
21	47	AY179	8A-rep3	-1				NoAmplification
21	36	AY179	8C-rep1	-1				NoAmplification
21	37	AY179	8C-rep2	-1	29.18	76.48	1.97	
21	38	AY179	8C-rep3	-1				NoAmplification
9	12	AY18	7A-rep1	-1				NoAmplification
9	13	AY18	7A-rep2	-1				NoAmplification
9	14	AY18	7A-rep3	-1				NoAmplification
9	15	AY18	7B-rep1	-1				NoAmplification
9	16	AY18	7B-rep2	-1				NoAmplification
9	17	AY18	7B-rep3	-1				NoAmplification
9	18	AY18	7C-rep1	-1				NoAmplification
9	19	AY18	7C-rep2	-1				NoAmplification
9	20	AY18	7C-rep3	-1				NoAmplification
9	21	AY18	8A-rep1	-1				NoAmplification
9	22	AY18	8A-rep2	-1				NoAmplification
9	23	AY18	8A-rep3	-1				NoAmplification
9	12	AY18	8C-rep1	-1				NoAmplification
9	13	AY18	8C-rep2	-1				NoAmplification
9	14	AY18	8C-rep3	-1				NoAmplification
30	36	AY180	7A-rep1	-1	22.67	82.04	1.93	
30	37	AY180	7A-rep2	-1	23.04	81.89	1.91	MultipleMeltPeaks
30	38	AY180	7A-rep3	-1	23.91	81.86	1.93	MultipleMeltPeaks
30	39	AY180	7B-rep1	-1	23.19	81.95	1.92	
30	40	AY180	7B-rep2	-1	22.83	81.99	1.91	
30	41	AY180	7B-rep3	-1	22.79	81.91	1.91	MultipleMeltPeaks
30	42	AY180	7C-rep1	-1	23.68	82.11	1.92	
30	43	AY180	7C-rep2	-1	22.99	81.97	1.92	
30	44	AY180	7C-rep3	-1	22.86	82.01	1.91	
30	45	AY180	8A-rep1	-1	26.88	81.81	1.89	
30	46	AY180	8A-rep2	-1	26.7	81.86	1.92	
30	47	AY180	8A-rep3	-1	27.4	81.71	1.89	
30	36	AY180	8C-rep1	-1	25.73	81.8	1.94	
30	37	AY180	8C-rep2	-1	25.02	81.83	1.94	
30	38	AY180	8C-rep3	-1	23.99	81.82	1.93	
39	36	AY181	7A-rep1	-1	29.92	79.02	1.91	CtIsLarge
39	37	AY181	7A-rep2	-1				CurveFitFailed
39	38	AY181	7A-rep3	-1	30.14	78.92	1.9	CtIsLarge
39	39	AY181	7B-rep1	-1				CtIsLarge. CurveFitFailed
39	40	AY181	7B-rep2	-1	29.3	78.88	1.88	
39	41	AY181	7B-rep3	-1	33.8	81.1	1.89	CtIsLarge
39	42	AY181	7C-rep1	-1				CtIsLarge. CurveFitFailed
39	43	AY181	7C-rep2	-1	28.84	79.09	1.88	
39	44	AY181	7C-rep3	-1	33.23	84.02	1.86	CtIsLarge
39	45	AY181	8A-rep1	-1				NoAmplification
39	46	AY181	8A-rep2	-1				NoAmplification
39	47	AY181	8A-rep3	-1				NoAmplification
39	36	AY181	8C-rep1	-1				NoAmplification
39	37	AY181	8C-rep2	-1				CtIsLarge. CurveFitFailed
39	38	AY181	8C-rep3	-1	30.22	79.2	1.93	CtIsLarge
48	36	AY182	7A-rep1	-1	29.12	74.9	1.91	
48	37	AY182	7A-rep2	-1	28.97	74.84	1.92	
48	38	AY182	7A-rep3	-1				NoAmplification
48	39	AY182	7B-rep1	-1				NoAmplification
48	40	AY182	7B-rep2	-1				NoAmplification
48	41	AY182	7B-rep3	-1	29.42	74.86	1.93	
48	42	AY182	7C-rep1	-1	29.24	74.8	1.92	
48	43	AY182	7C-rep2	-1				NoAmplification
48	44	AY182	7C-rep3	-1				NoAmplification
48	45	AY182	8A-rep1	-1				NoAmplification
48	46	AY182	8A-rep2	-1				NoAmplification
48	47	AY182	8A-rep3	-1				NoAmplification
48	36	AY182	8C-rep1	-1				NoAmplification
48	37	AY182	8C-rep2	-1				NoAmplification
48	38	AY182	8C-rep3	-1				NoAmplification
57	36	AY183	7A-rep1	-1	25.2	84.98	1.92	
57	37	AY183	7A-rep2	-1	25.41	85.13	1.89	
57	38	AY183	7A-rep3	-1	24.84	84.74	1.91	
57	39	AY183	7B-rep1	-1	23.26	84.8	1.92	
57	40	AY183	7B-rep2	-1	23.25	84.87	1.91	
57	41	AY183	7B-rep3	-1	23.03	84.84	1.91	
57	42	AY183	7C-rep1	-1	24.19	84.8	1.9	
57	43	AY183	7C-rep2	-1	23.97	84.76	1.93	
57	44	AY183	7C-rep3	-1	23.76	84.89	1.91	
57	45	AY183	8A-rep1	-1	26.93	84.66	1.84	
57	46	AY183	8A-rep2	-1	27.69	84.61	1.86	
57	47	AY183	8A-rep3	-1	28.01	84.63	1.85	
57	36	AY183	8C-rep1	-1	25.49	84.93	1.97	MultipleMeltPeaks
57	37	AY183	8C-rep2	-1	25.49	85.02	1.96	
57	38	AY183	8C-rep3	-1	24.74	84.94	1.92	
66	36	AY184	7A-rep1	-1				NoAmplification
66	37	AY184	7A-rep2	-1				NoAmplification
66	38	AY184	7A-rep3	-1				NoAmplification
66	39	AY184	7B-rep1	-1				NoAmplification
66	40	AY184	7B-rep2	-1				NoAmplification
66	41	AY184	7B-rep3	-1				NoAmplification
66	42	AY184	7C-rep1	-1				NoAmplification
66	43	AY184	7C-rep2	-1				NoAmplification
66	44	AY184	7C-rep3	-1				NoAmplification
66	45	AY184	8A-rep1	-1				NoAmplification
66	46	AY184	8A-rep2	-1				NoAmplification
66	47	AY184	8A-rep3	-1				NoAmplification
66	36	AY184	8C-rep1	-1				NoAmplification
66	37	AY184	8C-rep2	-1				NoAmplification
66	38	AY184	8C-rep3	-1				NoAmplification
3	60	AY185	7A-rep1	-1				NoAmplification
3	61	AY185	7A-rep2	-1	27.66	75.27	1.9	
3	62	AY185	7A-rep3	-1	28.2	76.27	1.92	
3	63	AY185	7B-rep1	-1	28.75	75.57	1.92	
3	64	AY185	7B-rep2	-1				NoAmplification
3	65	AY185	7B-rep3	-1	28.99	75.53	1.91	
3	66	AY185	7C-rep1	-1				NoAmplification
3	67	AY185	7C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
3	68	AY185	7C-rep3	-1	28.96	75.42	1.91	
3	69	AY185	8A-rep1	-1				NoAmplification
3	70	AY185	8A-rep2	-1				NoAmplification
3	71	AY185	8A-rep3	-1				NoAmplification
3	60	AY185	8C-rep1	-1				NoAmplification
3	61	AY185	8C-rep2	-1	27.52	75.88	1.96	
3	62	AY185	8C-rep3	-1	29.05	75.82	1.95	
12	60	AY186	7A-rep1	-1				CurveFitFailed
12	61	AY186	7A-rep2	-1	28.1	75.53	1.9	
12	62	AY186	7A-rep3	-1	28.91	75.47	1.91	
12	63	AY186	7B-rep1	-1				NoAmplification
12	64	AY186	7B-rep2	-1				CurveFitFailed
12	65	AY186	7B-rep3	-1	27.47	75.33	1.92	
12	66	AY186	7C-rep1	-1				NoAmplification
12	67	AY186	7C-rep2	-1				CtIsLarge. CurveFitFailed
12	68	AY186	7C-rep3	-1				NoAmplification
12	69	AY186	8A-rep1	-1				NoAmplification
12	70	AY186	8A-rep2	-1				NoAmplification
12	71	AY186	8A-rep3	-1				NoAmplification
12	60	AY186	8C-rep1	-1				NoAmplification
12	61	AY186	8C-rep2	-1				NoAmplification
12	62	AY186	8C-rep3	-1				NoAmplification
21	60	AY187	7A-rep1	-1				NoAmplification
21	61	AY187	7A-rep2	-1				NoAmplification
21	62	AY187	7A-rep3	-1				NoAmplification
21	63	AY187	7B-rep1	-1				NoAmplification
21	64	AY187	7B-rep2	-1				NoAmplification
21	65	AY187	7B-rep3	-1				NoAmplification
21	66	AY187	7C-rep1	-1				NoAmplification
21	67	AY187	7C-rep2	-1				NoAmplification
21	68	AY187	7C-rep3	-1				NoAmplification
21	69	AY187	8A-rep1	-1				NoAmplification
21	70	AY187	8A-rep2	-1				NoAmplification
21	71	AY187	8A-rep3	-1				NoAmplification
21	60	AY187	8C-rep1	-1				NoAmplification
21	61	AY187	8C-rep2	-1				NoAmplification
21	62	AY187	8C-rep3	-1				NoAmplification
30	60	AY188	7A-rep1	-1				CtIsLarge. CurveFitFailed
30	61	AY188	7A-rep2	-1				CtIsLarge. CurveFitFailed
30	62	AY188	7A-rep3	-1				CtIsLarge. CurveFitFailed
30	63	AY188	7B-rep1	-1				CtIsLarge. CurveFitFailed
30	64	AY188	7B-rep2	-1				CtIsLarge. CurveFitFailed
30	65	AY188	7B-rep3	-1	32.83	81.76	1.84	CtIsLarge
30	66	AY188	7C-rep1	-1	34.61	82.68	1.89	CtIsLarge. MultipleMeltPeaks
30	67	AY188	7C-rep2	-1				CtIsLarge. CurveFitFailed
30	68	AY188	7C-rep3	-1				CtIsLarge. CurveFitFailed
30	69	AY188	8A-rep1	-1				CurveFitFailed
30	70	AY188	8A-rep2	-1				CtIsLarge. CurveFitFailed
30	71	AY188	8A-rep3	-1				CurveFitFailed
30	60	AY188	8C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
30	61	AY188	8C-rep2	-1				CtIsLarge. CurveFitFailed
30	62	AY188	8C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
39	60	AY189	7A-rep1	-1	25.63	86.52	1.92	MultipleMeltPeaks
39	61	AY189	7A-rep2	-1	25.94	86.37	1.92	MultipleMeltPeaks
39	62	AY189	7A-rep3	-1	26.34	86.12	1.91	MultipleMeltPeaks
39	63	AY189	7B-rep1	-1	24.17	86.31	1.92	MultipleMeltPeaks
39	64	AY189	7B-rep2	-1	23.57	86.36	1.93	
39	65	AY189	7B-rep3	-1	23.46	86.38	1.92	MultipleMeltPeaks
39	66	AY189	7C-rep1	-1	25.07	86.59	1.92	
39	67	AY189	7C-rep2	-1	25.27	86.5	1.93	MultipleMeltPeaks
39	68	AY189	7C-rep3	-1	24.19	86.7	1.92	MultipleMeltPeaks
39	69	AY189	8A-rep1	-1	32.93	85.54	1.89	CtIsLarge
39	70	AY189	8A-rep2	-1				CtIsLarge. CurveFitFailed
39	71	AY189	8A-rep3	-1	27.45	85.83	1.85	
39	60	AY189	8C-rep1	-1	24.73	86.71	1.93	
39	61	AY189	8C-rep2	-1	24.03	86.73	1.94	
39	62	AY189	8C-rep3	-1	24.58	86.51	1.93	
18	12	AY19	7A-rep1	-1				NoAmplification
18	13	AY19	7A-rep2	-1				NoAmplification
18	14	AY19	7A-rep3	-1				NoAmplification
18	15	AY19	7B-rep1	-1				NoAmplification
18	16	AY19	7B-rep2	-1				CtIsLarge. CurveFitFailed
18	17	AY19	7B-rep3	-1				NoAmplification
18	18	AY19	7C-rep1	-1				NoAmplification
18	19	AY19	7C-rep2	-1				NoAmplification
18	20	AY19	7C-rep3	-1				NoAmplification
18	21	AY19	8A-rep1	-1				NoAmplification
18	22	AY19	8A-rep2	-1				NoAmplification
18	23	AY19	8A-rep3	-1				NoAmplification
18	12	AY19	8C-rep1	-1				CurveFitFailed
18	13	AY19	8C-rep2	-1				CurveFitFailed
18	14	AY19	8C-rep3	-1				NoAmplification
48	60	AY190	7A-rep1	-1				NoAmplification
48	61	AY190	7A-rep2	-1				NoAmplification
48	62	AY190	7A-rep3	-1				CtIsLarge. CurveFitFailed
48	63	AY190	7B-rep1	-1				NoAmplification
48	64	AY190	7B-rep2	-1				NoAmplification
48	65	AY190	7B-rep3	-1				NoAmplification
48	66	AY190	7C-rep1	-1				NoAmplification
48	67	AY190	7C-rep2	-1				CurveFitFailed
48	68	AY190	7C-rep3	-1				NoAmplification
48	69	AY190	8A-rep1	-1				NoAmplification
48	70	AY190	8A-rep2	-1				NoAmplification
48	71	AY190	8A-rep3	-1				NoAmplification
48	60	AY190	8C-rep1	-1				NoAmplification
48	61	AY190	8C-rep2	-1				NoAmplification
48	62	AY190	8C-rep3	-1				NoAmplification
57	60	AY191	7A-rep1	-1	27.51	81.15	1.88	
57	61	AY191	7A-rep2	-1				NoAmplification
57	62	AY191	7A-rep3	-1				NoAmplification
57	63	AY191	7B-rep1	-1				NoAmplification
57	64	AY191	7B-rep2	-1				NoAmplification
57	65	AY191	7B-rep3	-1				NoAmplification
57	66	AY191	7C-rep1	-1				NoAmplification
57	67	AY191	7C-rep2	-1	27.72	81.17	1.86	
57	68	AY191	7C-rep3	-1				NoAmplification
57	69	AY191	8A-rep1	-1				NoAmplification
57	70	AY191	8A-rep2	-1				NoAmplification
57	71	AY191	8A-rep3	-1				NoAmplification
57	60	AY191	8C-rep1	-1				NoAmplification
57	61	AY191	8C-rep2	-1				NoAmplification
57	62	AY191	8C-rep3	-1	28	81.47	1.92	
66	60	AY192	7A-rep1	-1				NoAmplification
66	61	AY192	7A-rep2	-1				NoAmplification
66	62	AY192	7A-rep3	-1				NoAmplification
66	63	AY192	7B-rep1	-1	27.41	78.15	1.94	
66	64	AY192	7B-rep2	-1				NoAmplification
66	65	AY192	7B-rep3	-1	29.32	78.21	1.96	
66	66	AY192	7C-rep1	-1				NoAmplification
66	67	AY192	7C-rep2	-1				NoAmplification
66	68	AY192	7C-rep3	-1				NoAmplification
66	69	AY192	8A-rep1	-1				NoAmplification
66	70	AY192	8A-rep2	-1				NoAmplification
66	71	AY192	8A-rep3	-1				NoAmplification
66	60	AY192	8C-rep1	-1	29.54	78.41	1.99	CtIsLarge
66	61	AY192	8C-rep2	-1				NoAmplification
66	62	AY192	8C-rep3	-1				NoAmplification
4	0	AY193	7A-rep1	-1	32.46	77.08	1.91	CtIsLarge
4	1	AY193	7A-rep2	-1				NoAmplification
4	2	AY193	7A-rep3	-1				CtIsLarge. CurveFitFailed
4	3	AY193	7B-rep1	-1	28.35	77.15	1.91	
4	4	AY193	7B-rep2	-1				NoAmplification
4	5	AY193	7B-rep3	-1				NoAmplification
4	6	AY193	7C-rep1	-1				NoAmplification
4	7	AY193	7C-rep2	-1				NoAmplification
4	8	AY193	7C-rep3	-1				NoAmplification
4	9	AY193	8A-rep1	-1				NoAmplification
4	10	AY193	8A-rep2	-1				NoAmplification
4	11	AY193	8A-rep3	-1				NoAmplification
4	0	AY193	8C-rep1	-1				NoAmplification
4	1	AY193	8C-rep2	-1	29.2	77.84	1.93	
4	2	AY193	8C-rep3	-1				NoAmplification
13	0	AY194	7A-rep1	-1				NoAmplification
13	1	AY194	7A-rep2	-1				NoAmplification
13	2	AY194	7A-rep3	-1				NoAmplification
13	3	AY194	7B-rep1	-1				NoAmplification
13	4	AY194	7B-rep2	-1				NoAmplification
13	5	AY194	7B-rep3	-1				NoAmplification
13	6	AY194	7C-rep1	-1				NoAmplification
13	7	AY194	7C-rep2	-1				NoAmplification
13	8	AY194	7C-rep3	-1				NoAmplification
13	9	AY194	8A-rep1	-1				NoAmplification
13	10	AY194	8A-rep2	-1				NoAmplification
13	11	AY194	8A-rep3	-1				NoAmplification
13	0	AY194	8C-rep1	-1				NoAmplification
13	1	AY194	8C-rep2	-1				NoAmplification
13	2	AY194	8C-rep3	-1				NoAmplification
22	0	AY195	7A-rep1	-1				NoAmplification
22	1	AY195	7A-rep2	-1				NoAmplification
22	2	AY195	7A-rep3	-1	29.21	78.48	1.94	
22	3	AY195	7B-rep1	-1	29.15	78.48	1.92	
22	4	AY195	7B-rep2	-1				NoAmplification
22	5	AY195	7B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
22	6	AY195	7C-rep1	-1				NoAmplification
22	7	AY195	7C-rep2	-1				NoAmplification
22	8	AY195	7C-rep3	-1				NoAmplification
22	9	AY195	8A-rep1	-1				NoAmplification
22	10	AY195	8A-rep2	-1				NoAmplification
22	11	AY195	8A-rep3	-1				NoAmplification
22	0	AY195	8C-rep1	-1				NoAmplification
22	1	AY195	8C-rep2	-1				NoAmplification
22	2	AY195	8C-rep3	-1				NoAmplification
31	0	AY196	7A-rep1	-1				NoAmplification
31	1	AY196	7A-rep2	-1				NoAmplification
31	2	AY196	7A-rep3	-1	27.99	75.33	1.93	
31	3	AY196	7B-rep1	-1	27.18	75.34	1.94	
31	4	AY196	7B-rep2	-1				NoAmplification
31	5	AY196	7B-rep3	-1				NoAmplification
31	6	AY196	7C-rep1	-1	27.99	75.43	1.93	
31	7	AY196	7C-rep2	-1	27.74	75.31	1.94	
31	8	AY196	7C-rep3	-1	28.37	75.22	1.93	
31	9	AY196	8A-rep1	-1				NoAmplification
31	10	AY196	8A-rep2	-1				NoAmplification
31	11	AY196	8A-rep3	-1				NoAmplification
31	0	AY196	8C-rep1	-1				NoAmplification
31	1	AY196	8C-rep2	-1	28.79	75.81	1.95	
31	2	AY196	8C-rep3	-1	27.88	75.71	1.95	
40	0	AY197	7A-rep1	-1	25.13	85.12	1.87	
40	1	AY197	7A-rep2	-1	24.78	85.18	1.89	
40	2	AY197	7A-rep3	-1	23.19	85.26	1.89	
40	3	AY197	7B-rep1	-1	22.53	85.26	1.88	
40	4	AY197	7B-rep2	-1	22.53	85.28	1.88	
40	5	AY197	7B-rep3	-1	23.69	85.22	1.91	
40	6	AY197	7C-rep1	-1	22.76	85.24	1.89	
40	7	AY197	7C-rep2	-1	23.05	85.24	1.89	
40	8	AY197	7C-rep3	-1	23.84	85.25	1.9	
40	9	AY197	8A-rep1	-1	29.25	84.85	1.86	
40	10	AY197	8A-rep2	-1	27	84.91	1.87	
40	11	AY197	8A-rep3	-1	27.75	84.93	1.85	
40	0	AY197	8C-rep1	-1	25.23	85.63	1.91	
40	1	AY197	8C-rep2	-1	25.12	85.65	1.91	
40	2	AY197	8C-rep3	-1	25.19	85.6	1.9	
49	0	AY198	7A-rep1	-1				NoAmplification
49	1	AY198	7A-rep2	-1				NoAmplification
49	2	AY198	7A-rep3	-1				NoAmplification
49	3	AY198	7B-rep1	-1				NoAmplification
49	4	AY198	7B-rep2	-1	30.07	75.87	1.9	CtIsLarge
49	5	AY198	7B-rep3	-1				NoAmplification
49	6	AY198	7C-rep1	-1				NoAmplification
49	7	AY198	7C-rep2	-1				NoAmplification
49	8	AY198	7C-rep3	-1				NoAmplification
49	9	AY198	8A-rep1	-1				NoAmplification
49	10	AY198	8A-rep2	-1				NoAmplification
49	11	AY198	8A-rep3	-1				NoAmplification
49	0	AY198	8C-rep1	-1	29.22	76.12	1.94	
49	1	AY198	8C-rep2	-1				NoAmplification
49	2	AY198	8C-rep3	-1				NoAmplification
58	0	AY199	7A-rep1	-1				NoAmplification
58	1	AY199	7A-rep2	-1				NoAmplification
58	2	AY199	7A-rep3	-1				NoAmplification
58	3	AY199	7B-rep1	-1				NoAmplification
58	4	AY199	7B-rep2	-1				NoAmplification
58	5	AY199	7B-rep3	-1	29.11	75.94	1.93	
58	6	AY199	7C-rep1	-1				NoAmplification
58	7	AY199	7C-rep2	-1				NoAmplification
58	8	AY199	7C-rep3	-1				NoAmplification
58	9	AY199	8A-rep1	-1				NoAmplification
58	10	AY199	8A-rep2	-1				NoAmplification
58	11	AY199	8A-rep3	-1				NoAmplification
58	0	AY199	8C-rep1	-1				NoAmplification
58	1	AY199	8C-rep2	-1				NoAmplification
58	2	AY199	8C-rep3	-1				NoAmplification
9	0	AY2	7A-rep1	-1	13.14	83.4	2.06	MultipleMeltPeaks
9	1	AY2	7A-rep2	-1	13.45	83.42	1.94	
